rule_id,visual,answer,most_frequent_output,correctness
101,color,C,C,True
66,circle,C,A,False
91,circle,B,D,False
118,circle,D,D,True
151,leftright,D,D,True
231,leftright,C,A,False
318,circle,A,A,True
33,leftright,B,A,False
20,color,B,A,False
68,circle,C,A,False
104,leftright,B,B,True
94,circle,B,A,False
250,leftright,C,C,True
256,leftright,D,A,False
233,circle,D,C,False
98,color,C,C,True
329,leftright,B,D,False
149,circle,A,C,False
193,color,C,B,False
67,circle,B,A,False
147,circle,D,C,False
283,color,D,A,False
87,leftright,B,A,False
226,color,D,D,True
292,circle,C,A,False
78,color,A,A,True
295,color,B,A,False
81,color,D,A,False
187,leftright,B,A,False
168,leftright,B,D,False
31,color,C,A,False
327,circle,C,D,False
12,color,D,D,True
31,leftright,B,D,False
167,color,B,B,True
103,leftright,C,C,True
309,leftright,A,A,True
311,circle,B,C,False
185,circle,A,B,False
100,leftright,B,A,False
296,leftright,D,A,False
53,leftright,C,A,False
311,color,C,B,False
323,leftright,D,A,False
217,circle,A,A,True
236,circle,A,A,True
104,circle,A,A,True
108,circle,C,A,False
208,leftright,C,B,False
244,circle,A,A,True
224,leftright,D,A,False
156,color,B,B,True
207,leftright,D,A,False
88,circle,A,A,True
225,circle,D,A,False
314,color,D,C,False
257,circle,B,D,False
216,circle,C,D,False
99,circle,B,C,False
45,color,D,D,True
103,circle,D,D,True
152,circle,A,A,True
286,circle,C,C,True
23,circle,A,A,True
220,color,B,D,False
56,circle,A,D,False
146,circle,C,D,False
229,circle,A,D,False
42,circle,D,A,False
10,leftright,B,A,False
199,color,C,B,False
97,leftright,A,A,True
300,leftright,C,C,True
61,leftright,D,A,False
48,leftright,A,A,True
299,circle,D,D,True
67,color,B,D,False
282,color,C,B,False
228,color,D,A,False
175,circle,D,A,False
153,circle,C,A,False
315,color,A,C,False
290,color,D,D,True
298,leftright,C,C,True
283,leftright,C,A,False
263,color,C,A,False
292,leftright,B,A,False
117,circle,C,B,False
271,circle,C,A,False
75,leftright,B,B,True
222,leftright,D,A,False
87,color,C,C,True
214,color,B,A,False
225,color,B,A,False
291,circle,A,B,False
241,leftright,C,B,False
40,leftright,C,A,False
243,color,A,D,False
5,leftright,B,A,False
212,leftright,B,A,False
17,color,D,A,False
113,leftright,D,A,False
223,leftright,D,A,False
181,leftright,C,C,True
156,leftright,D,A,False
215,leftright,A,A,True
88,leftright,D,A,False
89,circle,D,C,False
214,leftright,C,B,False
59,circle,C,A,False
312,leftright,A,A,True
308,color,B,D,False
51,color,C,B,False
329,circle,A,A,True
205,color,B,D,False
128,leftright,D,D,True
49,leftright,B,C,False
228,circle,C,A,False
93,circle,C,D,False
306,leftright,B,A,False
95,circle,D,C,False
210,color,C,A,False
285,leftright,B,B,True
190,circle,B,A,False
109,leftright,A,B,False
112,circle,D,A,False
153,leftright,B,D,False
182,color,A,C,False
255,circle,D,A,False
230,circle,B,C,False
129,color,D,D,True
245,color,A,A,True
131,leftright,A,A,True
161,color,D,D,True
171,color,C,A,False
252,leftright,A,A,True
71,leftright,D,A,False
79,leftright,B,C,False
206,color,D,A,False
181,color,D,C,False
82,color,B,A,False
41,leftright,A,A,True
187,circle,C,B,False
263,circle,C,B,False
160,color,B,C,False
298,circle,B,A,False
304,leftright,B,A,False
231,circle,A,A,True
58,circle,B,A,False
313,color,C,A,False
82,leftright,D,C,False
194,leftright,D,B,False
46,circle,D,D,True
330,leftright,C,A,False
10,color,B,D,False
102,color,A,B,False
200,color,C,B,False
18,color,D,A,False
148,leftright,B,A,False
245,leftright,B,A,False
55,circle,D,A,False
269,color,B,A,False
272,color,D,A,False
42,leftright,B,A,False
121,circle,B,D,False
192,color,B,C,False
220,leftright,C,B,False
87,circle,C,A,False
71,circle,B,A,False
289,leftright,D,A,False
76,leftright,D,A,False
256,circle,A,A,True
79,color,A,C,False
275,leftright,C,A,False
297,color,C,A,False
212,color,A,A,True
109,color,A,A,True
92,leftright,C,A,False
45,circle,C,C,True
237,color,C,B,False
8,color,B,B,True
117,leftright,A,A,True
261,circle,D,C,False
65,color,C,C,True
48,circle,C,A,False
121,color,A,A,True
23,color,B,A,False
277,circle,A,A,True
242,leftright,D,A,False
325,color,A,A,True
171,circle,C,A,False
131,color,A,A,True
248,leftright,C,A,False
200,circle,D,C,False
278,leftright,D,A,False
96,circle,B,B,True
67,leftright,D,A,False
60,circle,D,A,False
63,leftright,C,D,False
180,circle,C,A,False
262,leftright,A,A,True
221,color,B,C,False
170,circle,C,A,False
261,leftright,B,B,True
301,leftright,B,A,False
312,color,D,A,False
257,leftright,C,A,False
239,color,D,A,False
287,leftright,A,A,True
185,color,C,A,False
243,circle,C,D,False
85,color,B,B,True
317,circle,A,A,True
172,circle,D,A,False
221,leftright,D,A,False
242,circle,D,A,False
224,color,D,A,False
16,circle,A,A,True
266,leftright,B,A,False
202,color,C,A,False
296,circle,D,D,True
36,circle,B,A,False
13,leftright,A,A,True
162,circle,A,C,False
276,leftright,A,C,False
156,circle,C,A,False
38,circle,A,A,True
72,color,D,C,False
235,circle,A,A,True
204,circle,B,C,False
104,color,B,B,True
115,color,A,A,True
247,color,D,A,False
258,circle,A,A,True
196,leftright,C,A,False
109,circle,D,A,False
91,leftright,C,D,False
236,leftright,A,A,True
45,leftright,B,B,True
245,circle,C,A,False
173,leftright,C,D,False
238,circle,D,C,False
106,circle,D,A,False
66,color,B,A,False
28,color,D,A,False
320,circle,B,A,False
176,color,C,A,False
84,color,B,A,False
43,color,B,C,False
163,circle,A,B,False
55,leftright,C,A,False
303,color,D,D,True
267,circle,B,A,False
186,circle,A,C,False
90,circle,B,D,False
279,leftright,B,A,False
80,leftright,A,A,True
290,circle,A,A,True
209,leftright,B,A,False
5,color,A,A,True
74,leftright,D,A,False
6,circle,D,D,True
328,color,A,B,False
214,circle,C,B,False
259,leftright,A,A,True
197,leftright,A,A,True
260,circle,A,A,True
39,color,D,D,True
222,color,C,A,False
246,color,A,A,True
249,circle,A,A,True
264,circle,A,C,False
149,leftright,B,D,False
129,circle,D,D,True
316,leftright,C,D,False
258,leftright,B,B,True
163,color,A,D,False
253,leftright,D,A,False
232,leftright,A,B,False
266,color,C,A,False
275,color,B,A,False
195,leftright,A,C,False
206,leftright,B,B,True
58,leftright,B,A,False
178,leftright,C,A,False
193,circle,B,C,False
92,circle,B,C,False
198,color,A,A,True
27,circle,D,C,False
22,circle,A,D,False
105,color,A,A,True
27,color,A,D,False
131,circle,C,C,True
153,color,B,D,False
238,leftright,A,C,False
232,color,C,D,False
49,circle,A,C,False
21,leftright,A,A,True
112,color,D,B,False
90,leftright,B,A,False
24,color,C,A,False
65,circle,C,C,True
186,leftright,D,A,False
324,color,C,C,True
317,leftright,D,C,False
280,circle,D,D,True
124,leftright,C,A,False
209,circle,B,B,True
21,color,B,B,True
29,circle,C,A,False
47,leftright,C,A,False
250,color,A,A,True
202,leftright,B,A,False
119,leftright,A,A,True
99,leftright,B,B,True
165,color,A,A,True
308,circle,B,A,False
267,leftright,A,A,True
184,color,C,D,False
9,leftright,A,C,False
290,leftright,B,B,True
164,color,D,D,True
162,leftright,B,A,False
54,circle,B,B,True
286,color,A,A,True
36,leftright,D,B,False
66,leftright,D,D,True
307,circle,D,A,False
288,circle,B,B,True
265,color,A,B,False
165,circle,B,D,False
52,circle,C,A,False
334,circle,D,D,True
235,leftright,B,B,True
16,color,A,A,True
15,circle,C,D,False
106,leftright,B,A,False
332,color,D,A,False
120,circle,B,A,False
119,color,B,B,True
332,circle,D,C,False
126,color,D,A,False
164,circle,D,A,False
244,color,A,B,False
265,circle,B,A,False
85,leftright,C,A,False
128,color,C,A,False
167,circle,D,D,True
313,leftright,A,B,False
159,color,A,A,True
56,leftright,A,A,True
200,leftright,C,A,False
323,circle,B,A,False
288,leftright,A,A,True
335,color,D,A,False
194,circle,C,D,False
205,leftright,A,A,True
122,circle,D,A,False
230,color,A,B,False
26,color,C,A,False
93,leftright,D,A,False
276,color,D,B,False
58,color,B,A,False
198,circle,D,D,True
158,leftright,D,C,False
317,color,C,A,False
125,color,C,C,True
53,color,D,A,False
83,color,A,D,False
303,circle,B,B,True
218,circle,C,B,False
65,leftright,C,C,True
51,circle,B,A,False
149,color,D,A,False
252,color,D,A,False
73,leftright,B,A,False
322,circle,B,A,False
301,circle,C,A,False
229,leftright,C,D,False
211,circle,D,A,False
264,color,C,A,False
89,color,B,A,False
21,circle,D,A,False
269,leftright,A,B,False
41,circle,C,A,False
220,circle,C,A,False
14,leftright,C,A,False
114,color,A,B,False
310,color,B,B,True
334,color,D,B,False
178,color,A,A,True
34,circle,A,A,True
101,leftright,D,D,True
269,circle,A,A,True
15,leftright,D,B,False
294,circle,B,C,False
75,circle,C,A,False
228,leftright,A,A,True
80,color,D,B,False
164,leftright,B,B,True
313,circle,D,A,False
219,leftright,A,A,True
169,color,B,A,False
231,color,A,A,True
311,leftright,A,D,False
196,color,A,A,True
183,color,B,D,False
40,circle,D,A,False
178,circle,B,D,False
44,circle,B,B,True
118,leftright,D,A,False
302,leftright,D,A,False
192,circle,C,A,False
88,color,D,A,False
161,circle,D,A,False
152,leftright,D,D,True
284,circle,C,A,False
44,color,D,D,True
86,color,B,B,True
125,leftright,C,C,True
127,circle,D,D,True
71,color,D,B,False
187,color,A,C,False
208,circle,C,D,False
23,leftright,C,A,False
163,leftright,D,C,False
192,leftright,D,A,False
26,leftright,D,A,False
8,circle,B,C,False
286,leftright,C,C,True
204,leftright,A,A,True
69,leftright,C,B,False
285,color,D,D,True
180,leftright,A,A,True
13,color,A,A,True
100,color,B,B,True
98,circle,A,A,True
50,color,C,C,True
201,color,B,B,True
274,leftright,D,A,False
182,circle,A,A,True
219,circle,C,A,False
294,leftright,A,C,False
50,leftright,D,D,True
179,circle,B,A,False
204,color,A,D,False
201,leftright,D,A,False
288,color,A,A,True
239,leftright,D,B,False
81,leftright,B,A,False
64,leftright,C,B,False
241,circle,D,C,False
297,leftright,A,A,True
86,circle,B,C,False
326,circle,C,A,False
205,circle,C,D,False
210,leftright,B,C,False
333,color,D,B,False
330,circle,B,A,False
105,circle,A,A,True
17,circle,D,A,False
284,color,C,A,False
94,color,C,A,False
305,color,C,A,False
118,color,C,A,False
309,color,D,A,False
64,color,C,A,False
272,leftright,A,A,True
19,color,D,B,False
331,color,C,A,False
179,color,D,C,False
115,leftright,D,A,False
36,color,A,C,False
77,leftright,B,A,False
119,circle,D,A,False
25,leftright,A,A,True
63,color,C,A,False
62,circle,D,A,False
51,leftright,B,B,True
282,circle,C,B,False
148,color,D,A,False
293,circle,A,A,True
196,circle,A,C,False
169,leftright,C,A,False
54,color,C,D,False
323,color,B,A,False
295,leftright,D,A,False
73,color,D,B,False
68,leftright,D,A,False
111,color,D,A,False
270,circle,B,B,True
154,color,A,A,True
285,circle,C,A,False
150,color,A,A,True
96,leftright,D,D,True
318,leftright,A,A,True
190,leftright,B,A,False
235,color,C,C,True
295,circle,B,B,True
237,leftright,A,B,False
329,color,A,C,False
314,circle,B,A,False
147,color,A,A,True
11,leftright,A,A,True
107,leftright,B,B,True
333,circle,D,A,False
207,circle,D,D,True
56,color,B,A,False
249,leftright,C,A,False
47,color,B,B,True
14,circle,C,A,False
262,circle,D,A,False
81,circle,A,A,True
239,circle,C,D,False
249,color,C,C,True
167,leftright,B,A,False
273,color,A,A,True
266,circle,D,A,False
232,circle,C,C,True
327,color,D,A,False
183,circle,D,C,False
281,leftright,D,D,True
107,color,A,A,True
84,leftright,A,A,True
122,leftright,B,C,False
324,circle,A,A,True
251,leftright,C,A,False
44,leftright,A,B,False
217,leftright,D,A,False
210,circle,A,A,True
166,circle,D,A,False
57,color,C,A,False
327,leftright,D,A,False
222,circle,C,C,True
331,leftright,D,A,False
216,color,A,A,True
42,color,B,A,False
250,circle,D,A,False
122,color,C,B,False
123,circle,B,C,False
102,leftright,D,A,False
213,color,B,B,True
298,color,C,C,True
40,color,C,A,False
5,circle,A,A,True
179,leftright,C,A,False
177,leftright,D,A,False
293,color,D,D,True
82,circle,D,A,False
25,color,A,A,True
76,color,A,B,False
29,color,B,A,False
197,circle,A,A,True
335,leftright,A,A,True
289,circle,B,A,False
325,circle,A,A,True
25,circle,A,A,True
24,leftright,B,B,True
320,leftright,C,A,False
97,color,B,B,True
130,leftright,C,A,False
115,circle,D,A,False
185,leftright,B,A,False
157,circle,B,D,False
319,leftright,B,A,False
304,circle,B,A,False
61,circle,C,B,False
322,leftright,D,A,False
90,color,C,C,True
240,circle,D,B,False
188,color,B,C,False
278,circle,B,A,False
77,circle,D,A,False
299,color,A,A,True
279,color,D,D,True
158,circle,B,B,True
314,leftright,B,A,False
132,circle,D,A,False
120,color,A,A,True
291,color,B,C,False
241,color,D,C,False
62,color,B,C,False
132,leftright,A,B,False
268,color,B,A,False
212,circle,A,B,False
59,leftright,D,B,False
182,leftright,A,A,True
12,leftright,A,A,True
150,circle,D,D,True
190,color,D,A,False
37,leftright,B,A,False
12,circle,A,A,True
218,leftright,D,A,False
150,leftright,C,A,False
188,circle,B,A,False
218,color,D,B,False
106,color,D,A,False
308,leftright,A,A,True
127,leftright,A,A,True
310,circle,D,A,False
277,leftright,D,A,False
22,leftright,D,A,False
328,leftright,C,D,False
219,color,C,D,False
333,leftright,D,B,False
259,circle,B,B,True
83,circle,D,A,False
276,circle,A,C,False
155,circle,D,B,False
