rule_id,visual,answer,most_frequent_output,correctness
104,circle,A,B,False
108,circle,C,D,False
208,leftright,C,C,True
244,circle,A,A,True
224,leftright,D,A,False
156,color,B,B,True
207,leftright,D,D,True
88,circle,A,B,False
225,circle,D,D,True
314,color,D,C,False
257,circle,B,D,False
216,circle,C,C,True
99,circle,B,B,True
45,color,D,B,False
103,circle,D,B,False
152,circle,A,C,False
286,circle,C,C,True
23,circle,A,None,False
220,color,B,D,False
56,circle,A,D,False
146,circle,C,A,False
229,circle,A,B,False
42,circle,D,B,False
10,leftright,B,A,False
199,color,C,C,True
97,leftright,A,A,True
300,leftright,C,C,True
61,leftright,D,A,False
48,leftright,A,D,False
299,circle,D,D,True
67,color,B,A,False
282,color,C,C,True
228,color,D,D,True
175,circle,D,B,False
153,circle,C,C,True
315,color,A,A,True
290,color,D,D,True
298,leftright,C,C,True
283,leftright,C,D,False
263,color,C,D,False
292,leftright,B,D,False
117,circle,C,C,True
271,circle,C,C,True
75,leftright,B,A,False
222,leftright,D,D,True
87,color,C,D,False
214,color,B,D,False
225,color,B,B,True
291,circle,A,A,True
241,leftright,C,C,True
40,leftright,C,A,False
243,color,A,A,True
5,leftright,B,D,False
212,leftright,B,C,False
17,color,D,C,False
113,leftright,D,D,True
223,leftright,D,C,False
181,leftright,C,None,False
156,leftright,D,A,False
215,leftright,A,A,True
88,leftright,D,D,True
89,circle,D,C,False
214,leftright,C,B,False
59,circle,C,C,True
312,leftright,A,C,False
308,color,B,D,False
51,color,C,D,False
329,circle,A,D,False
205,color,B,D,False
128,leftright,D,D,True
49,leftright,B,B,True
228,circle,C,C,True
93,circle,C,D,False
306,leftright,B,C,False
95,circle,D,D,True
210,color,C,C,True
285,leftright,B,B,True
190,circle,B,C,False
109,leftright,A,None,False
112,circle,D,C,False
153,leftright,B,B,True
182,color,A,B,False
255,circle,D,None,False
230,circle,B,D,False
129,color,D,C,False
245,color,A,C,False
131,leftright,A,A,True
161,color,D,C,False
171,color,C,C,True
252,leftright,A,A,True
71,leftright,D,D,True
79,leftright,B,D,False
206,color,D,A,False
181,color,D,None,False
82,color,B,B,True
41,leftright,A,B,False
187,circle,C,B,False
263,circle,C,B,False
160,color,B,C,False
298,circle,B,B,True
304,leftright,B,B,True
231,circle,A,D,False
58,circle,B,B,True
313,color,C,C,True
82,leftright,D,C,False
194,leftright,D,D,True
46,circle,D,D,True
330,leftright,C,C,True
10,color,B,D,False
102,color,A,B,False
200,color,C,C,True
18,color,D,D,True
148,leftright,B,B,True
245,leftright,B,C,False
55,circle,D,B,False
269,color,B,C,False
272,color,D,A,False
42,leftright,B,D,False
121,circle,B,D,False
192,color,B,B,True
220,leftright,C,B,False
87,circle,C,C,True
71,circle,B,D,False
289,leftright,D,None,False
76,leftright,D,B,False
256,circle,A,D,False
79,color,A,B,False
275,leftright,C,C,True
297,color,C,C,True
212,color,A,D,False
109,color,A,None,False
92,leftright,C,D,False
45,circle,C,D,False
237,color,C,C,True
8,color,B,B,True
117,leftright,A,B,False
261,circle,D,C,False
65,color,C,C,True
48,circle,C,A,False
121,color,A,C,False
23,color,B,None,False
277,circle,A,A,True
242,leftright,D,D,True
325,color,A,A,True
171,circle,C,C,True
131,color,A,C,False
248,leftright,C,D,False
200,circle,D,C,False
278,leftright,D,A,False
96,circle,B,C,False
67,leftright,D,D,True
60,circle,D,B,False
63,leftright,C,C,True
180,circle,C,C,True
262,leftright,A,A,True
221,color,B,D,False
170,circle,C,A,False
261,leftright,B,B,True
301,leftright,B,B,True
312,color,D,D,True
257,leftright,C,C,True
239,color,D,A,False
287,leftright,A,C,False
185,color,C,C,True
243,circle,C,D,False
85,color,B,B,True
317,circle,A,A,True
172,circle,D,A,False
221,leftright,D,D,True
242,circle,D,D,True
224,color,D,A,False
16,circle,A,A,True
266,leftright,B,B,True
202,color,C,C,True
296,circle,D,C,False
36,circle,B,A,False
13,leftright,A,D,False
162,circle,A,C,False
276,leftright,A,B,False
156,circle,C,D,False
38,circle,A,B,False
72,color,D,C,False
235,circle,A,A,True
204,circle,B,C,False
104,color,B,B,True
115,color,A,A,True
247,color,D,D,True
258,circle,A,A,True
196,leftright,C,C,True
109,circle,D,None,False
91,leftright,C,C,True
236,leftright,A,A,True
45,leftright,B,B,True
245,circle,C,D,False
173,leftright,C,C,True
238,circle,D,C,False
106,circle,D,D,True
66,color,B,A,False
28,color,D,D,True
320,circle,B,A,False
176,color,C,C,True
84,color,B,C,False
43,color,B,B,True
163,circle,A,B,False
55,leftright,C,D,False
303,color,D,D,True
267,circle,B,C,False
186,circle,A,D,False
90,circle,B,D,False
279,leftright,B,B,True
80,leftright,A,C,False
290,circle,A,B,False
209,leftright,B,B,True
5,color,A,D,False
74,leftright,D,D,True
6,circle,D,D,True
328,color,A,D,False
214,circle,C,B,False
259,leftright,A,D,False
197,leftright,A,A,True
260,circle,A,C,False
39,color,D,D,True
222,color,C,C,True
246,color,A,C,False
249,circle,A,A,True
264,circle,A,C,False
149,leftright,B,B,True
129,circle,D,D,True
316,leftright,C,C,True
258,leftright,B,B,True
163,color,A,D,False
253,leftright,D,D,True
232,leftright,A,B,False
266,color,C,C,True
275,color,B,B,True
195,leftright,A,B,False
206,leftright,B,B,True
58,leftright,B,B,True
178,leftright,C,A,False
193,circle,B,C,False
92,circle,B,C,False
198,color,A,A,True
27,circle,D,B,False
22,circle,A,C,False
105,color,A,C,False
27,color,A,A,True
131,circle,C,C,True
153,color,B,C,False
238,leftright,A,C,False
232,color,C,C,True
49,circle,A,A,True
21,leftright,A,C,False
112,color,D,D,True
90,leftright,B,B,True
24,color,C,A,False
65,circle,C,C,True
186,leftright,D,C,False
324,color,C,B,False
317,leftright,D,A,False
280,circle,D,D,True
124,leftright,C,D,False
209,circle,B,B,True
21,color,B,D,False
29,circle,C,A,False
47,leftright,C,C,True
250,color,A,C,False
202,leftright,B,B,True
119,leftright,A,C,False
99,leftright,B,B,True
165,color,A,A,True
308,circle,B,D,False
267,leftright,A,A,True
184,color,C,D,False
9,leftright,A,None,False
290,leftright,B,B,True
164,color,D,D,True
162,leftright,B,B,True
54,circle,B,C,False
286,color,A,C,False
36,leftright,D,C,False
66,leftright,D,D,True
307,circle,D,A,False
288,circle,B,B,True
265,color,A,C,False
165,circle,B,B,True
52,circle,C,D,False
334,circle,D,D,True
235,leftright,B,B,True
16,color,A,D,False
15,circle,C,D,False
106,leftright,B,C,False
332,color,D,C,False
120,circle,B,B,True
119,color,B,B,True
332,circle,D,C,False
126,color,D,C,False
164,circle,D,D,True
244,color,A,B,False
265,circle,B,D,False
85,leftright,C,C,True
128,color,C,C,True
167,circle,D,D,True
313,leftright,A,D,False
159,color,A,C,False
56,leftright,A,D,False
200,leftright,C,C,True
323,circle,B,C,False
288,leftright,A,C,False
335,color,D,A,False
194,circle,C,C,True
205,leftright,A,B,False
122,circle,D,D,True
230,color,A,A,True
26,color,C,C,True
93,leftright,D,C,False
276,color,D,C,False
58,color,B,B,True
198,circle,D,D,True
158,leftright,D,D,True
317,color,C,C,True
125,color,C,C,True
53,color,D,D,True
83,color,A,D,False
303,circle,B,B,True
218,circle,C,B,False
65,leftright,C,C,True
51,circle,B,C,False
149,color,D,C,False
252,color,D,D,True
73,leftright,B,B,True
322,circle,B,C,False
301,circle,C,C,True
229,leftright,C,D,False
211,circle,D,D,True
264,color,C,D,False
89,color,B,A,False
21,circle,D,A,False
269,leftright,A,D,False
41,circle,C,D,False
220,circle,C,C,True
14,leftright,C,B,False
114,color,A,C,False
310,color,B,B,True
334,color,D,B,False
178,color,A,D,False
34,circle,A,A,True
101,leftright,D,D,True
269,circle,A,A,True
15,leftright,D,A,False
294,circle,B,A,False
75,circle,C,B,False
228,leftright,A,B,False
80,color,D,A,False
164,leftright,B,B,True
313,circle,D,C,False
219,leftright,A,D,False
169,color,B,C,False
231,color,A,A,True
311,leftright,A,D,False
196,color,A,B,False
183,color,B,B,True
40,circle,D,B,False
178,circle,B,D,False
44,circle,B,B,True
118,leftright,D,D,True
302,leftright,D,B,False
192,circle,C,C,True
88,color,D,D,True
161,circle,D,A,False
152,leftright,D,D,True
284,circle,C,C,True
44,color,D,D,True
86,color,B,B,True
125,leftright,C,C,True
127,circle,D,D,True
71,color,D,C,False
187,color,A,A,True
208,circle,C,D,False
23,leftright,C,None,False
163,leftright,D,C,False
192,leftright,D,D,True
26,leftright,D,B,False
8,circle,B,B,True
286,leftright,C,C,True
204,leftright,A,B,False
69,leftright,C,C,True
285,color,D,D,True
180,leftright,A,A,True
13,color,A,D,False
100,color,B,B,True
98,circle,A,C,False
50,color,C,C,True
201,color,B,B,True
274,leftright,D,D,True
182,circle,A,A,True
219,circle,C,A,False
294,leftright,A,D,False
50,leftright,D,D,True
179,circle,B,C,False
204,color,A,D,False
201,leftright,D,D,True
288,color,A,D,False
239,leftright,D,A,False
81,leftright,B,A,False
64,leftright,C,B,False
241,circle,D,B,False
297,leftright,A,C,False
86,circle,B,B,True
326,circle,C,A,False
205,circle,C,D,False
210,leftright,B,B,True
333,color,D,D,True
330,circle,B,A,False
105,circle,A,C,False
17,circle,D,C,False
284,color,C,C,True
94,color,C,C,True
305,color,C,C,True
118,color,C,C,True
309,color,D,D,True
64,color,C,C,True
272,leftright,A,A,True
19,color,D,D,True
331,color,C,C,True
179,color,D,C,False
115,leftright,D,D,True
36,color,A,A,True
77,leftright,B,B,True
119,circle,D,D,True
25,leftright,A,A,True
63,color,C,D,False
62,circle,D,C,False
51,leftright,B,C,False
282,circle,C,C,True
148,color,D,B,False
293,circle,A,C,False
196,circle,A,A,True
169,leftright,C,C,True
54,color,C,C,True
323,color,B,B,True
295,leftright,D,D,True
73,color,D,B,False
68,leftright,D,B,False
111,color,D,A,False
270,circle,B,B,True
154,color,A,B,False
285,circle,C,A,False
150,color,A,A,True
96,leftright,D,D,True
318,leftright,A,D,False
190,leftright,B,B,True
235,color,C,C,True
295,circle,B,B,True
237,leftright,A,A,True
329,color,A,D,False
314,circle,B,D,False
147,color,A,A,True
11,leftright,A,A,True
107,leftright,B,B,True
333,circle,D,B,False
207,circle,D,D,True
56,color,B,B,True
249,leftright,C,D,False
47,color,B,B,True
14,circle,C,B,False
262,circle,D,D,True
81,circle,A,A,True
239,circle,C,D,False
249,color,C,C,True
167,leftright,B,B,True
273,color,A,C,False
266,circle,D,D,True
232,circle,C,C,True
327,color,D,C,False
183,circle,D,C,False
281,leftright,D,D,True
107,color,A,A,True
84,leftright,A,A,True
122,leftright,B,B,True
324,circle,A,C,False
251,leftright,C,C,True
44,leftright,A,A,True
217,leftright,D,A,False
210,circle,A,A,True
166,circle,D,D,True
57,color,C,C,True
327,leftright,D,D,True
222,circle,C,C,True
331,leftright,D,C,False
216,color,A,C,False
42,color,B,C,False
250,circle,D,D,True
122,color,C,B,False
123,circle,B,B,True
102,leftright,D,D,True
213,color,B,B,True
298,color,C,C,True
40,color,C,B,False
5,circle,A,D,False
179,leftright,C,A,False
177,leftright,D,C,False
293,color,D,D,True
82,circle,D,D,True
25,color,A,A,True
76,color,A,C,False
29,color,B,A,False
197,circle,A,A,True
335,leftright,A,A,True
289,circle,B,None,False
325,circle,A,A,True
25,circle,A,A,True
24,leftright,B,C,False
320,leftright,C,B,False
97,color,B,B,True
130,leftright,C,A,False
115,circle,D,D,True
185,leftright,B,D,False
157,circle,B,D,False
319,leftright,B,C,False
304,circle,B,C,False
61,circle,C,B,False
322,leftright,D,D,True
90,color,C,C,True
240,circle,D,D,True
188,color,B,C,False
278,circle,B,B,True
77,circle,D,B,False
299,color,A,D,False
279,color,D,D,True
158,circle,B,B,True
314,leftright,B,C,False
132,circle,D,D,True
120,color,A,A,True
291,color,B,B,True
241,color,D,D,True
62,color,B,C,False
132,leftright,A,D,False
268,color,B,A,False
212,circle,A,B,False
59,leftright,D,D,True
182,leftright,A,A,True
12,leftright,A,C,False
150,circle,D,D,True
190,color,D,A,False
37,leftright,B,B,True
12,circle,A,A,True
218,leftright,D,A,False
150,leftright,C,D,False
188,circle,B,C,False
218,color,D,D,True
106,color,D,A,False
308,leftright,A,C,False
127,leftright,A,D,False
310,circle,D,C,False
277,leftright,D,B,False
22,leftright,D,A,False
328,leftright,C,D,False
219,color,C,C,True
333,leftright,D,B,False
259,circle,B,B,True
83,circle,D,A,False
276,circle,A,C,False
155,circle,D,D,True
