rule_id,visual,answer,most_frequent_output,correctness
97,leftright,B,B,True
300,leftright,D,D,True
61,leftright,C,C,True
48,leftright,C,A,False
299,circle,D,A,False
67,color,D,B,False
282,color,C,C,True
228,color,D,B,False
175,circle,A,B,False
153,circle,D,C,False
315,color,A,A,True
290,color,A,A,True
298,leftright,B,A,False
283,leftright,C,B,False
263,color,B,C,False
292,leftright,A,A,True
117,circle,B,A,False
271,circle,C,C,True
75,leftright,D,D,True
222,leftright,D,D,True
87,color,B,A,False
214,color,C,D,False
225,color,B,A,False
291,circle,A,A,True
241,leftright,D,D,True
40,leftright,A,C,False
243,color,A,A,True
5,leftright,D,D,True
212,leftright,D,D,True
17,color,D,A,False
113,leftright,A,A,True
223,leftright,A,B,False
181,leftright,D,A,False
156,leftright,A,A,True
215,leftright,B,A,False
88,leftright,C,C,True
89,circle,A,A,True
214,leftright,C,A,False
59,circle,D,A,False
312,leftright,D,C,False
308,color,A,A,True
51,color,C,D,False
329,circle,B,A,False
205,color,B,A,False
128,leftright,D,D,True
49,leftright,D,C,False
228,circle,B,B,True
93,circle,D,A,False
306,leftright,C,A,False
95,circle,D,C,False
210,color,D,D,True
285,leftright,A,A,True
190,circle,A,A,True
109,leftright,B,C,False
112,circle,A,A,True
153,leftright,A,D,False
182,color,A,A,True
255,circle,C,C,True
230,circle,D,A,False
129,color,A,A,True
245,color,C,A,False
131,leftright,B,A,False
161,color,D,D,True
171,color,D,A,False
252,leftright,D,D,True
71,leftright,C,A,False
79,leftright,B,A,False
206,color,D,C,False
181,color,D,A,False
82,color,C,A,False
41,leftright,C,C,True
187,circle,D,A,False
263,circle,C,C,True
160,color,C,B,False
298,circle,C,A,False
304,leftright,C,B,False
231,circle,A,A,True
58,circle,A,B,False
313,color,B,A,False
82,leftright,C,C,True
194,leftright,A,A,True
46,circle,B,B,True
330,leftright,C,A,False
10,color,C,A,False
102,color,A,D,False
200,color,C,C,True
18,color,B,B,True
148,leftright,C,A,False
245,leftright,C,A,False
55,circle,B,A,False
269,color,A,A,True
272,color,D,A,False
42,leftright,C,A,False
121,circle,D,A,False
192,color,A,A,True
220,leftright,A,A,True
87,circle,C,A,False
71,circle,B,A,False
289,leftright,C,D,False
76,leftright,B,A,False
256,circle,D,C,False
79,color,D,C,False
275,leftright,D,A,False
297,color,C,A,False
212,color,C,C,True
109,color,C,C,True
92,leftright,D,A,False
45,circle,A,A,True
237,color,C,A,False
8,color,A,A,True
117,leftright,A,B,False
261,circle,A,A,True
65,color,A,A,True
48,circle,C,C,True
121,color,B,C,False
23,color,D,A,False
277,circle,A,A,True
242,leftright,A,B,False
325,color,A,D,False
171,circle,B,C,False
131,color,C,A,False
248,leftright,A,C,False
200,circle,B,B,True
278,leftright,A,A,True
96,circle,B,B,True
67,leftright,B,A,False
60,circle,D,A,False
63,leftright,B,A,False
180,circle,C,C,True
262,leftright,A,A,True
221,color,A,A,True
170,circle,D,A,False
261,leftright,C,C,True
301,leftright,C,A,False
312,color,B,A,False
257,leftright,D,A,False
239,color,B,A,False
287,leftright,B,D,False
185,color,B,B,True
243,circle,B,D,False
85,color,A,A,True
317,circle,D,D,True
172,circle,A,A,True
221,leftright,C,B,False
242,circle,B,A,False
224,color,D,A,False
16,circle,A,B,False
266,leftright,C,D,False
202,color,D,A,False
296,circle,D,D,True
36,circle,A,B,False
13,leftright,A,A,True
162,circle,B,B,True
276,leftright,B,C,False
156,circle,C,C,True
38,circle,A,D,False
72,color,A,A,True
235,circle,D,A,False
204,circle,D,A,False
104,color,C,C,True
115,color,C,A,False
247,color,D,A,False
258,circle,A,A,True
196,leftright,B,D,False
109,circle,D,A,False
91,leftright,D,C,False
236,leftright,C,A,False
45,leftright,D,D,True
245,circle,D,A,False
173,leftright,D,A,False
238,circle,C,D,False
106,circle,A,A,True
66,color,C,C,True
28,color,C,A,False
320,circle,A,A,True
176,color,D,A,False
84,color,D,A,False
43,color,D,D,True
163,circle,A,D,False
55,leftright,B,A,False
303,color,D,D,True
267,circle,B,C,False
186,circle,C,A,False
90,circle,D,B,False
279,leftright,C,C,True
80,leftright,C,A,False
290,circle,A,A,True
209,leftright,D,A,False
5,color,D,D,True
74,leftright,D,A,False
6,circle,B,C,False
328,color,B,C,False
214,circle,B,C,False
259,leftright,C,B,False
197,leftright,C,A,False
260,circle,B,A,False
39,color,B,B,True
222,color,B,B,True
246,color,A,A,True
249,circle,A,B,False
264,circle,B,A,False
149,leftright,C,A,False
129,circle,C,C,True
316,leftright,A,A,True
258,leftright,B,A,False
163,color,A,D,False
253,leftright,A,A,True
232,leftright,C,B,False
266,color,A,A,True
275,color,D,A,False
195,leftright,D,D,True
206,leftright,D,A,False
58,leftright,B,D,False
178,leftright,D,A,False
193,circle,B,B,True
92,circle,C,B,False
198,color,D,A,False
27,circle,C,C,True
22,circle,C,D,False
105,color,A,D,False
27,color,D,D,True
131,circle,B,B,True
153,color,B,A,False
238,leftright,D,C,False
232,color,D,A,False
49,circle,B,C,False
21,leftright,A,A,True
112,color,A,A,True
90,leftright,D,C,False
24,color,D,A,False
65,circle,C,C,True
186,leftright,D,B,False
324,color,A,A,True
317,leftright,C,A,False
280,circle,B,A,False
124,leftright,D,A,False
209,circle,B,A,False
21,color,D,C,False
29,circle,D,A,False
47,leftright,D,D,True
250,color,C,D,False
202,leftright,A,A,True
119,leftright,C,D,False
99,leftright,C,C,True
165,color,A,A,True
308,circle,B,A,False
267,leftright,A,B,False
184,color,C,A,False
9,leftright,B,C,False
290,leftright,B,B,True
164,color,D,D,True
162,leftright,C,C,True
54,circle,D,C,False
286,color,B,B,True
36,leftright,B,D,False
66,leftright,C,C,True
307,circle,A,B,False
288,circle,B,A,False
265,color,B,A,False
165,circle,B,A,False
52,circle,D,A,False
334,circle,A,A,True
235,leftright,C,C,True
16,color,D,A,False
15,circle,D,A,False
106,leftright,A,A,True
332,color,B,D,False
120,circle,C,C,True
119,color,A,D,False
332,circle,D,B,False
126,color,B,D,False
164,circle,B,B,True
244,color,B,D,False
265,circle,D,A,False
85,leftright,C,C,True
128,color,D,C,False
167,circle,A,A,True
313,leftright,A,A,True
159,color,B,A,False
56,leftright,B,B,True
200,leftright,C,C,True
323,circle,B,B,True
288,leftright,B,C,False
335,color,C,A,False
194,circle,D,A,False
205,leftright,C,D,False
122,circle,B,A,False
230,color,D,A,False
26,color,B,A,False
93,leftright,D,C,False
276,color,B,A,False
58,color,B,A,False
198,circle,D,A,False
158,leftright,A,A,True
317,color,B,A,False
125,color,B,A,False
53,color,C,A,False
83,color,B,D,False
303,circle,C,A,False
218,circle,A,A,True
65,leftright,A,A,True
51,circle,B,B,True
149,color,B,D,False
252,color,D,D,True
73,leftright,A,A,True
322,circle,A,C,False
301,circle,C,D,False
229,leftright,D,B,False
211,circle,B,D,False
264,color,D,A,False
89,color,D,A,False
21,circle,C,B,False
269,leftright,D,A,False
41,circle,C,C,True
220,circle,A,A,True
14,leftright,D,A,False
114,color,C,C,True
310,color,D,D,True
334,color,B,C,False
178,color,B,B,True
34,circle,D,A,False
101,leftright,B,B,True
269,circle,D,D,True
15,leftright,D,A,False
294,circle,B,A,False
75,circle,A,A,True
228,leftright,D,D,True
80,color,B,A,False
164,leftright,B,B,True
313,circle,B,A,False
219,leftright,C,C,True
169,color,C,A,False
231,color,C,A,False
311,leftright,C,B,False
196,color,A,A,True
183,color,D,D,True
40,circle,D,C,False
178,circle,A,A,True
44,circle,C,C,True
118,leftright,C,C,True
302,leftright,A,D,False
192,circle,B,B,True
88,color,C,C,True
161,circle,B,B,True
152,leftright,B,A,False
284,circle,A,A,True
44,color,D,D,True
86,color,C,C,True
125,leftright,A,A,True
127,circle,B,B,True
71,color,D,C,False
187,color,C,C,True
208,circle,C,A,False
23,leftright,A,A,True
163,leftright,D,C,False
192,leftright,D,D,True
26,leftright,B,A,False
8,circle,C,C,True
286,leftright,A,A,True
204,leftright,C,A,False
69,leftright,D,A,False
285,color,D,D,True
180,leftright,B,B,True
13,color,C,A,False
100,color,A,A,True
98,circle,C,C,True
50,color,D,D,True
201,color,C,C,True
274,leftright,B,A,False
182,circle,A,A,True
219,circle,A,C,False
294,leftright,B,A,False
50,leftright,B,B,True
179,circle,B,A,False
204,color,B,D,False
201,leftright,B,B,True
288,color,C,C,True
239,leftright,A,D,False
81,leftright,D,B,False
64,leftright,B,C,False
241,circle,D,D,True
297,leftright,C,A,False
86,circle,C,C,True
326,circle,B,C,False
205,circle,A,B,False
210,leftright,A,A,True
333,color,B,A,False
330,circle,D,A,False
105,circle,A,D,False
17,circle,C,A,False
284,color,D,D,True
94,color,C,D,False
305,color,C,A,False
118,color,C,C,True
309,color,A,A,True
64,color,C,A,False
272,leftright,C,C,True
19,color,D,D,True
331,color,B,A,False
179,color,A,A,True
115,leftright,A,A,True
36,color,B,B,True
77,leftright,B,B,True
119,circle,D,C,False
25,leftright,B,A,False
63,color,C,A,False
62,circle,B,A,False
51,leftright,D,A,False
282,circle,A,C,False
148,color,A,B,False
293,circle,D,D,True
196,circle,B,A,False
169,leftright,D,B,False
54,color,D,A,False
323,color,B,B,True
295,leftright,B,A,False
73,color,D,C,False
68,leftright,B,A,False
111,color,D,A,False
270,circle,C,C,True
154,color,D,D,True
285,circle,C,C,True
150,color,C,B,False
96,leftright,A,A,True
318,leftright,D,B,False
190,leftright,B,B,True
235,color,B,B,True
295,circle,D,A,False
237,leftright,A,A,True
329,color,A,A,True
314,circle,A,A,True
147,color,A,A,True
11,leftright,D,B,False
107,leftright,A,A,True
333,circle,A,A,True
207,circle,B,A,False
56,color,B,B,True
249,leftright,A,D,False
47,color,A,A,True
14,circle,A,A,True
262,circle,A,A,True
81,circle,B,D,False
239,circle,A,C,False
249,color,A,A,True
167,leftright,A,A,True
273,color,A,A,True
266,circle,A,A,True
232,circle,D,B,False
327,color,A,A,True
183,circle,B,D,False
281,leftright,A,A,True
107,color,A,A,True
84,leftright,B,B,True
122,leftright,D,C,False
324,circle,B,C,False
251,leftright,C,A,False
44,leftright,B,A,False
217,leftright,B,D,False
210,circle,B,C,False
166,circle,A,A,True
57,color,B,A,False
327,leftright,D,D,True
222,circle,B,A,False
331,leftright,D,A,False
216,color,C,A,False
42,color,A,D,False
250,circle,A,A,True
122,color,A,A,True
123,circle,B,A,False
102,leftright,C,B,False
213,color,B,B,True
298,color,B,A,False
40,color,A,C,False
5,circle,D,D,True
179,leftright,C,A,False
177,leftright,B,C,False
293,color,D,D,True
82,circle,D,A,False
25,color,C,C,True
76,color,C,A,False
29,color,D,A,False
197,circle,A,A,True
335,leftright,A,A,True
289,circle,A,A,True
325,circle,A,C,False
25,circle,B,A,False
24,leftright,D,A,False
320,leftright,D,C,False
97,color,A,A,True
130,leftright,A,A,True
115,circle,D,D,True
185,leftright,A,A,True
157,circle,D,A,False
319,leftright,B,A,False
304,circle,D,A,False
61,circle,A,A,True
322,leftright,D,A,False
90,color,B,A,False
240,circle,C,A,False
188,color,C,A,False
278,circle,D,D,True
77,circle,D,D,True
299,color,C,A,False
279,color,B,A,False
158,circle,B,B,True
314,leftright,C,D,False
132,circle,C,C,True
120,color,B,A,False
291,color,D,D,True
241,color,D,D,True
62,color,A,D,False
132,leftright,C,D,False
268,color,B,C,False
212,circle,A,A,True
59,leftright,D,C,False
182,leftright,C,A,False
12,leftright,A,A,True
150,circle,D,D,True
190,color,D,A,False
37,leftright,B,B,True
12,circle,D,D,True
218,leftright,A,A,True
150,leftright,D,A,False
188,circle,C,D,False
218,color,C,A,False
106,color,A,A,True
308,leftright,C,A,False
127,leftright,D,D,True
310,circle,D,B,False
277,leftright,D,D,True
22,leftright,D,C,False
328,leftright,D,C,False
219,color,C,C,True
333,leftright,A,A,True
259,circle,C,A,False
83,circle,A,B,False
276,circle,A,A,True
155,circle,C,D,False
