rule_id,visual,answer,most_frequent_output,correctness
104,circle,A,A,True
108,circle,C,D,False
208,leftright,C,C,True
244,circle,A,A,True
224,leftright,D,A,False
156,color,B,B,True
207,leftright,D,D,True
88,circle,A,A,True
225,circle,D,D,True
314,color,D,D,True
257,circle,B,B,True
216,circle,C,A,False
99,circle,B,B,True
45,color,D,D,True
103,circle,D,D,True
152,circle,A,D,False
286,circle,C,C,True
23,circle,A,None,False
220,color,B,B,True
56,circle,A,A,True
146,circle,C,C,True
229,circle,A,A,True
42,circle,D,B,False
10,leftright,B,C,False
199,color,C,C,True
97,leftright,A,D,False
300,leftright,C,C,True
61,leftright,D,D,True
48,leftright,A,A,True
299,circle,D,D,True
67,color,B,A,False
282,color,C,C,True
228,color,D,D,True
175,circle,D,A,False
153,circle,C,D,False
315,color,A,A,True
290,color,D,D,True
298,leftright,C,C,True
283,leftright,C,C,True
263,color,C,C,True
292,leftright,B,B,True
117,circle,C,C,True
271,circle,C,C,True
75,leftright,B,A,False
222,leftright,D,C,False
87,color,C,C,True
214,color,B,B,True
225,color,B,D,False
291,circle,A,A,True
241,leftright,C,C,True
40,leftright,C,A,False
243,color,A,A,True
5,leftright,B,D,False
212,leftright,B,B,True
17,color,D,D,True
113,leftright,D,A,False
223,leftright,D,D,True
181,leftright,C,None,False
156,leftright,D,A,False
215,leftright,A,A,True
88,leftright,D,D,True
89,circle,D,C,False
214,leftright,C,C,True
59,circle,C,C,True
312,leftright,A,A,True
308,color,B,D,False
51,color,C,B,False
329,circle,A,D,False
205,color,B,D,False
128,leftright,D,D,True
49,leftright,B,B,True
228,circle,C,D,False
93,circle,C,D,False
306,leftright,B,A,False
95,circle,D,D,True
210,color,C,C,True
285,leftright,B,B,True
190,circle,B,C,False
109,leftright,A,None,False
112,circle,D,C,False
153,leftright,B,B,True
182,color,A,B,False
255,circle,D,D,True
230,circle,B,B,True
129,color,D,C,False
245,color,A,C,False
131,leftright,A,C,False
161,color,D,A,False
171,color,C,C,True
252,leftright,A,A,True
71,leftright,D,A,False
79,leftright,B,D,False
206,color,D,A,False
181,color,D,None,False
82,color,B,B,True
41,leftright,A,A,True
187,circle,C,B,False
263,circle,C,C,True
160,color,B,C,False
298,circle,B,B,True
304,leftright,B,D,False
231,circle,A,D,False
58,circle,B,B,True
313,color,C,C,True
82,leftright,D,D,True
194,leftright,D,C,False
46,circle,D,D,True
330,leftright,C,A,False
10,color,B,D,False
102,color,A,B,False
200,color,C,C,True
18,color,D,B,False
148,leftright,B,B,True
245,leftright,B,A,False
55,circle,D,D,True
269,color,B,A,False
272,color,D,C,False
42,leftright,B,C,False
121,circle,B,D,False
192,color,B,B,True
220,leftright,C,C,True
87,circle,C,C,True
71,circle,B,A,False
289,leftright,D,A,False
76,leftright,D,B,False
256,circle,A,D,False
79,color,A,C,False
275,leftright,C,D,False
297,color,C,C,True
212,color,A,A,True
109,color,A,None,False
92,leftright,C,D,False
45,circle,C,C,True
237,color,C,C,True
8,color,B,B,True
117,leftright,A,A,True
261,circle,D,B,False
65,color,C,C,True
48,circle,C,C,True
121,color,A,C,False
23,color,B,None,False
277,circle,A,A,True
242,leftright,D,D,True
325,color,A,A,True
171,circle,C,C,True
131,color,A,C,False
248,leftright,C,A,False
200,circle,D,D,True
278,leftright,D,B,False
96,circle,B,B,True
67,leftright,D,D,True
60,circle,D,A,False
63,leftright,C,A,False
180,circle,C,A,False
262,leftright,A,A,True
221,color,B,D,False
170,circle,C,A,False
261,leftright,B,B,True
301,leftright,B,B,True
312,color,D,D,True
257,leftright,C,A,False
239,color,D,A,False
287,leftright,A,C,False
185,color,C,C,True
243,circle,C,D,False
85,color,B,B,True
317,circle,A,A,True
172,circle,D,B,False
221,leftright,D,B,False
242,circle,D,A,False
224,color,D,C,False
16,circle,A,A,True
266,leftright,B,B,True
202,color,C,A,False
296,circle,D,C,False
36,circle,B,A,False
13,leftright,A,D,False
162,circle,A,A,True
276,leftright,A,D,False
156,circle,C,C,True
38,circle,A,A,True
72,color,D,C,False
235,circle,A,A,True
204,circle,B,C,False
104,color,B,A,False
115,color,A,B,False
247,color,D,D,True
258,circle,A,A,True
196,leftright,C,C,True
109,circle,D,None,False
91,leftright,C,A,False
236,leftright,A,A,True
45,leftright,B,B,True
245,circle,C,A,False
173,leftright,C,A,False
238,circle,D,C,False
106,circle,D,D,True
66,color,B,B,True
28,color,D,D,True
320,circle,B,D,False
176,color,C,C,True
84,color,B,C,False
43,color,B,B,True
163,circle,A,B,False
55,leftright,C,D,False
303,color,D,D,True
267,circle,B,D,False
186,circle,A,A,True
90,circle,B,B,True
279,leftright,B,A,False
80,leftright,A,A,True
290,circle,A,D,False
209,leftright,B,D,False
5,color,A,A,True
74,leftright,D,D,True
6,circle,D,D,True
328,color,A,D,False
214,circle,C,B,False
259,leftright,A,A,True
197,leftright,A,A,True
260,circle,A,A,True
39,color,D,D,True
222,color,C,A,False
246,color,A,C,False
249,circle,A,A,True
264,circle,A,A,True
149,leftright,B,D,False
129,circle,D,A,False
316,leftright,C,C,True
258,leftright,B,B,True
163,color,A,D,False
253,leftright,D,D,True
232,leftright,A,A,True
266,color,C,C,True
275,color,B,C,False
195,leftright,A,A,True
206,leftright,B,B,True
58,leftright,B,B,True
178,leftright,C,A,False
193,circle,B,A,False
92,circle,B,C,False
198,color,A,A,True
27,circle,D,D,True
22,circle,A,A,True
105,color,A,A,True
27,color,A,C,False
131,circle,C,D,False
153,color,B,B,True
238,leftright,A,A,True
232,color,C,D,False
49,circle,A,A,True
21,leftright,A,C,False
112,color,D,D,True
90,leftright,B,B,True
24,color,C,A,False
65,circle,C,C,True
186,leftright,D,D,True
324,color,C,B,False
317,leftright,D,A,False
280,circle,D,D,True
124,leftright,C,D,False
209,circle,B,D,False
21,color,B,D,False
29,circle,C,C,True
47,leftright,C,C,True
250,color,A,C,False
202,leftright,B,B,True
119,leftright,A,A,True
99,leftright,B,B,True
165,color,A,C,False
308,circle,B,A,False
267,leftright,A,D,False
184,color,C,D,False
9,leftright,A,A,True
290,leftright,B,B,True
164,color,D,D,True
162,leftright,B,B,True
54,circle,B,B,True
286,color,A,A,True
36,leftright,D,D,True
66,leftright,D,A,False
307,circle,D,A,False
288,circle,B,A,False
265,color,A,D,False
165,circle,B,B,True
52,circle,C,A,False
334,circle,D,A,False
235,leftright,B,B,True
16,color,A,D,False
15,circle,C,D,False
106,leftright,B,A,False
332,color,D,A,False
120,circle,B,D,False
119,color,B,D,False
332,circle,D,C,False
126,color,D,D,True
164,circle,D,A,False
244,color,A,A,True
265,circle,B,D,False
85,leftright,C,C,True
128,color,C,C,True
167,circle,D,D,True
313,leftright,A,A,True
159,color,A,C,False
56,leftright,A,A,True
200,leftright,C,C,True
323,circle,B,A,False
288,leftright,A,A,True
335,color,D,D,True
194,circle,C,C,True
205,leftright,A,B,False
122,circle,D,A,False
230,color,A,B,False
26,color,C,C,True
93,leftright,D,C,False
276,color,D,D,True
58,color,B,C,False
198,circle,D,D,True
158,leftright,D,C,False
317,color,C,B,False
125,color,C,D,False
53,color,D,D,True
83,color,A,D,False
303,circle,B,B,True
218,circle,C,A,False
65,leftright,C,C,True
51,circle,B,B,True
149,color,D,B,False
252,color,D,D,True
73,leftright,B,B,True
322,circle,B,C,False
301,circle,C,D,False
229,leftright,C,A,False
211,circle,D,D,True
264,color,C,D,False
89,color,B,A,False
21,circle,D,A,False
269,leftright,A,A,True
41,circle,C,D,False
220,circle,C,C,True
14,leftright,C,B,False
114,color,A,A,True
310,color,B,B,True
334,color,D,B,False
178,color,A,A,True
34,circle,A,C,False
101,leftright,D,D,True
269,circle,A,A,True
15,leftright,D,A,False
294,circle,B,A,False
75,circle,C,C,True
228,leftright,A,D,False
80,color,D,D,True
164,leftright,B,B,True
313,circle,D,D,True
219,leftright,A,A,True
169,color,B,B,True
231,color,A,A,True
311,leftright,A,A,True
196,color,A,A,True
183,color,B,D,False
40,circle,D,B,False
178,circle,B,B,True
44,circle,B,B,True
118,leftright,D,D,True
302,leftright,D,C,False
192,circle,C,C,True
88,color,D,D,True
161,circle,D,A,False
152,leftright,D,D,True
284,circle,C,C,True
44,color,D,D,True
86,color,B,B,True
125,leftright,C,D,False
127,circle,D,D,True
71,color,D,C,False
187,color,A,B,False
208,circle,C,D,False
23,leftright,C,None,False
163,leftright,D,C,False
192,leftright,D,D,True
26,leftright,D,D,True
8,circle,B,B,True
286,leftright,C,C,True
204,leftright,A,B,False
69,leftright,C,C,True
285,color,D,D,True
180,leftright,A,A,True
13,color,A,D,False
100,color,B,B,True
98,circle,A,A,True
50,color,C,C,True
201,color,B,B,True
274,leftright,D,D,True
182,circle,A,A,True
219,circle,C,D,False
294,leftright,A,A,True
50,leftright,D,D,True
179,circle,B,A,False
204,color,A,D,False
201,leftright,D,D,True
288,color,A,D,False
239,leftright,D,A,False
81,leftright,B,A,False
64,leftright,C,D,False
241,circle,D,D,True
297,leftright,A,C,False
86,circle,B,B,True
326,circle,C,A,False
205,circle,C,D,False
210,leftright,B,B,True
333,color,D,D,True
330,circle,B,A,False
105,circle,A,B,False
17,circle,D,C,False
284,color,C,C,True
94,color,C,A,False
305,color,C,D,False
118,color,C,C,True
309,color,D,C,False
64,color,C,A,False
272,leftright,A,A,True
19,color,D,D,True
331,color,C,C,True
179,color,D,D,True
115,leftright,D,D,True
36,color,A,A,True
77,leftright,B,B,True
119,circle,D,C,False
25,leftright,A,A,True
63,color,C,C,True
62,circle,D,A,False
51,leftright,B,A,False
282,circle,C,C,True
148,color,D,D,True
293,circle,A,A,True
196,circle,A,A,True
169,leftright,C,C,True
54,color,C,C,True
323,color,B,B,True
295,leftright,D,D,True
73,color,D,D,True
68,leftright,D,D,True
111,color,D,D,True
270,circle,B,B,True
154,color,A,B,False
285,circle,C,C,True
150,color,A,A,True
96,leftright,D,D,True
318,leftright,A,A,True
190,leftright,B,B,True
235,color,C,C,True
295,circle,B,B,True
237,leftright,A,A,True
329,color,A,D,False
314,circle,B,D,False
147,color,A,C,False
11,leftright,A,C,False
107,leftright,B,B,True
333,circle,D,A,False
207,circle,D,D,True
56,color,B,B,True
249,leftright,C,C,True
47,color,B,B,True
14,circle,C,A,False
262,circle,D,D,True
81,circle,A,B,False
239,circle,C,D,False
249,color,C,C,True
167,leftright,B,A,False
273,color,A,A,True
266,circle,D,D,True
232,circle,C,C,True
327,color,D,D,True
183,circle,D,A,False
281,leftright,D,D,True
107,color,A,A,True
84,leftright,A,A,True
122,leftright,B,C,False
324,circle,A,D,False
251,leftright,C,C,True
44,leftright,A,A,True
217,leftright,D,A,False
210,circle,A,A,True
166,circle,D,D,True
57,color,C,C,True
327,leftright,D,D,True
222,circle,C,B,False
331,leftright,D,A,False
216,color,A,A,True
42,color,B,D,False
250,circle,D,D,True
122,color,C,B,False
123,circle,B,D,False
102,leftright,D,D,True
213,color,B,B,True
298,color,C,C,True
40,color,C,C,True
5,circle,A,D,False
179,leftright,C,B,False
177,leftright,D,A,False
293,color,D,D,True
82,circle,D,D,True
25,color,A,C,False
76,color,A,C,False
29,color,B,C,False
197,circle,A,A,True
335,leftright,A,C,False
289,circle,B,A,False
325,circle,A,A,True
25,circle,A,A,True
24,leftright,B,B,True
320,leftright,C,B,False
97,color,B,A,False
130,leftright,C,D,False
115,circle,D,A,False
185,leftright,B,A,False
157,circle,B,B,True
319,leftright,B,A,False
304,circle,B,D,False
61,circle,C,C,True
322,leftright,D,A,False
90,color,C,C,True
240,circle,D,D,True
188,color,B,C,False
278,circle,B,C,False
77,circle,D,A,False
299,color,A,D,False
279,color,D,D,True
158,circle,B,B,True
314,leftright,B,C,False
132,circle,D,D,True
120,color,A,D,False
291,color,B,B,True
241,color,D,D,True
62,color,B,A,False
132,leftright,A,A,True
268,color,B,A,False
212,circle,A,A,True
59,leftright,D,D,True
182,leftright,A,A,True
12,leftright,A,A,True
150,circle,D,D,True
190,color,D,D,True
37,leftright,B,B,True
12,circle,A,A,True
218,leftright,D,A,False
150,leftright,C,D,False
188,circle,B,D,False
218,color,D,B,False
106,color,D,A,False
308,leftright,A,A,True
127,leftright,A,D,False
310,circle,D,D,True
277,leftright,D,D,True
22,leftright,D,A,False
328,leftright,C,A,False
219,color,C,D,False
333,leftright,D,A,False
259,circle,B,A,False
83,circle,D,A,False
276,circle,A,D,False
155,circle,D,A,False
