rule_id,visual,answer,most_frequent_output,correctness
218,color,D,B,False
110,leftright,B,B,True
218,leftright,D,D,True
219,circle,C,A,False
219,color,C,C,True
219,leftright,A,A,True
21,circle,D,A,False
21,color,B,D,False
21,leftright,A,C,False
220,circle,C,A,False
220,color,B,B,True
220,leftright,C,C,True
111,circle,A,D,False
221,circle,A,A,True
221,color,B,C,False
221,leftright,D,B,False
222,circle,C,C,True
222,color,C,C,True
222,leftright,D,D,True
223,circle,D,A,False
223,color,C,A,False
223,leftright,D,D,True
224,circle,A,C,False
111,color,D,C,False
224,color,D,A,False
224,leftright,D,B,False
225,circle,D,C,False
225,color,B,B,True
225,leftright,B,D,False
226,circle,B,B,True
226,color,D,D,True
226,leftright,D,D,True
227,circle,A,C,False
227,color,C,C,True
111,leftright,B,B,True
227,leftright,A,A,True
228,circle,C,C,True
228,color,D,D,True
228,leftright,A,A,True
229,circle,A,B,False
229,color,B,C,False
229,leftright,C,C,True
22,circle,A,A,True
22,color,B,A,False
22,leftright,D,D,True
112,circle,D,A,False
230,circle,B,B,True
230,color,A,B,False
230,leftright,C,D,False
231,circle,A,A,True
231,color,A,A,True
231,leftright,C,C,True
232,circle,C,C,True
232,color,C,C,True
232,leftright,A,B,False
233,circle,D,A,False
101,color,C,C,True
112,color,D,D,True
233,color,A,B,False
233,leftright,C,C,True
234,circle,A,A,True
234,color,D,D,True
234,leftright,A,A,True
235,circle,A,A,True
235,color,C,C,True
235,leftright,B,B,True
236,circle,A,A,True
236,color,C,C,True
112,leftright,D,D,True
236,leftright,A,A,True
237,circle,C,B,False
237,color,C,B,False
237,leftright,A,A,True
238,circle,D,C,False
238,color,A,C,False
238,leftright,A,C,False
239,circle,C,D,False
239,color,D,A,False
239,leftright,D,A,False
113,circle,C,D,False
23,circle,A,A,True
23,color,B,B,True
23,leftright,C,B,False
240,circle,D,D,True
240,color,A,A,True
240,leftright,D,D,True
241,circle,D,B,False
241,color,D,C,False
241,leftright,C,D,False
242,circle,D,A,False
113,color,A,B,False
242,color,C,B,False
242,leftright,D,B,False
243,circle,C,B,False
243,color,A,D,False
243,leftright,D,A,False
244,circle,A,A,True
244,color,A,A,True
244,leftright,B,B,True
245,circle,C,A,False
245,color,A,C,False
113,leftright,D,A,False
245,leftright,B,C,False
246,circle,B,B,True
246,color,A,A,True
246,leftright,A,A,True
247,circle,A,C,False
247,color,D,B,False
247,leftright,A,C,False
248,circle,B,A,False
248,color,A,B,False
248,leftright,C,D,False
114,circle,D,B,False
249,circle,A,A,True
249,color,C,A,False
249,leftright,C,C,True
24,circle,D,B,False
24,color,C,C,True
24,leftright,B,C,False
250,circle,D,A,False
250,color,A,A,True
250,leftright,C,B,False
251,circle,C,C,True
114,color,A,B,False
251,color,C,C,True
251,leftright,C,D,False
252,circle,B,B,True
252,color,D,D,True
252,leftright,A,A,True
253,circle,B,B,True
253,color,C,B,False
253,leftright,D,D,True
254,circle,B,C,False
254,color,B,B,True
114,leftright,A,B,False
254,leftright,C,C,True
255,circle,D,A,False
255,color,D,D,True
255,leftright,D,D,True
256,circle,A,A,True
256,color,A,B,False
256,leftright,D,A,False
257,circle,B,A,False
257,color,B,C,False
257,leftright,C,A,False
115,circle,D,D,True
258,circle,A,A,True
258,color,D,B,False
258,leftright,B,B,True
259,circle,B,B,True
259,color,B,B,True
259,leftright,A,D,False
25,circle,A,A,True
25,color,A,A,True
25,leftright,A,A,True
260,circle,A,C,False
115,color,A,A,True
260,color,A,B,False
260,leftright,A,A,True
261,circle,D,D,True
261,color,D,D,True
261,leftright,B,B,True
262,circle,D,A,False
262,color,B,B,True
262,leftright,A,A,True
263,circle,C,C,True
263,color,C,A,False
101,leftright,D,D,True
115,leftright,D,D,True
263,leftright,C,C,True
264,circle,A,B,False
264,color,C,B,False
264,leftright,D,D,True
265,circle,B,C,False
265,color,A,B,False
265,leftright,C,A,False
266,circle,D,D,True
266,color,C,C,True
266,leftright,B,C,False
116,circle,C,D,False
267,circle,B,A,False
267,color,B,B,True
267,leftright,A,B,False
268,circle,D,B,False
268,color,B,B,True
268,leftright,A,B,False
269,circle,A,A,True
269,color,B,B,True
269,leftright,A,A,True
26,circle,C,B,False
116,color,A,A,True
26,color,C,B,False
26,leftright,D,D,True
270,circle,B,B,True
270,color,D,D,True
270,leftright,A,A,True
271,circle,C,C,True
271,color,C,C,True
271,leftright,D,D,True
272,circle,C,C,True
272,color,D,D,True
116,leftright,D,D,True
272,leftright,A,A,True
273,circle,D,C,False
273,color,A,A,True
273,leftright,B,B,True
274,circle,A,A,True
274,color,B,B,True
274,leftright,D,D,True
275,circle,C,C,True
275,color,B,B,True
275,leftright,C,A,False
117,circle,C,C,True
276,circle,A,D,False
276,color,D,C,False
276,leftright,A,D,False
277,circle,A,A,True
277,color,A,A,True
277,leftright,D,D,True
278,circle,B,B,True
278,color,A,A,True
278,leftright,D,A,False
279,circle,A,A,True
117,color,C,C,True
279,color,D,B,False
279,leftright,B,B,True
27,circle,D,C,False
27,color,A,A,True
27,leftright,A,D,False
280,circle,D,A,False
280,color,C,C,True
280,leftright,C,C,True
281,circle,A,A,True
281,color,B,B,True
117,leftright,A,A,True
281,leftright,D,D,True
282,circle,C,C,True
282,color,C,C,True
282,leftright,B,B,True
283,circle,B,B,True
283,color,D,C,False
283,leftright,C,C,True
284,circle,C,C,True
284,color,C,A,False
284,leftright,C,D,False
118,circle,D,D,True
285,circle,C,C,True
285,color,D,D,True
285,leftright,B,B,True
286,circle,C,C,True
286,color,A,A,True
286,leftright,C,C,True
287,circle,C,B,False
287,color,D,A,False
287,leftright,A,B,False
288,circle,B,B,True
118,color,C,C,True
288,color,A,A,True
288,leftright,A,A,True
289,circle,B,B,True
289,color,B,B,True
289,leftright,D,B,False
28,circle,A,C,False
28,color,D,B,False
28,leftright,D,C,False
290,circle,A,A,True
290,color,D,D,True
118,leftright,D,D,True
290,leftright,B,B,True
291,circle,A,B,False
291,color,B,B,True
291,leftright,C,C,True
292,circle,C,C,True
292,color,C,C,True
292,leftright,B,B,True
293,circle,A,A,True
293,color,D,D,True
293,leftright,D,D,True
102,circle,C,A,False
119,circle,D,C,False
294,circle,B,C,False
294,color,C,A,False
294,leftright,A,B,False
295,circle,B,A,False
295,color,B,D,False
295,leftright,D,B,False
296,circle,D,D,True
296,color,D,B,False
296,leftright,D,D,True
297,circle,A,B,False
119,color,B,B,True
297,color,C,B,False
297,leftright,A,B,False
298,circle,B,B,True
298,color,C,C,True
298,leftright,C,C,True
299,circle,D,A,False
299,color,A,A,True
299,leftright,B,D,False
29,circle,C,A,False
29,color,B,A,False
119,leftright,A,A,True
29,leftright,A,B,False
300,circle,C,B,False
300,color,C,C,True
300,leftright,C,C,True
301,circle,C,A,False
301,color,B,A,False
301,leftright,B,C,False
302,circle,B,B,True
302,color,A,B,False
302,leftright,D,C,False
11,circle,A,C,False
303,circle,B,B,True
303,color,D,D,True
303,leftright,C,C,True
304,circle,B,A,False
304,color,B,A,False
304,leftright,B,A,False
305,circle,D,A,False
305,color,C,D,False
305,leftright,C,D,False
306,circle,D,C,False
11,color,C,C,True
306,color,D,B,False
306,leftright,B,A,False
307,circle,D,A,False
307,color,D,B,False
307,leftright,B,A,False
308,circle,B,A,False
308,color,B,B,True
308,leftright,A,C,False
309,circle,B,C,False
309,color,D,D,True
11,leftright,A,A,True
309,leftright,A,B,False
30,circle,B,B,True
30,color,D,D,True
30,leftright,C,C,True
310,circle,D,A,False
310,color,B,B,True
310,leftright,D,D,True
311,circle,B,B,True
311,color,C,C,True
311,leftright,A,A,True
120,circle,B,B,True
312,circle,C,C,True
312,color,D,D,True
312,leftright,A,A,True
313,circle,D,C,False
313,color,C,C,True
313,leftright,A,D,False
314,circle,B,D,False
314,color,D,B,False
314,leftright,B,C,False
315,circle,C,C,True
120,color,A,A,True
315,color,A,A,True
315,leftright,B,A,False
316,circle,A,B,False
316,color,B,D,False
316,leftright,C,D,False
317,circle,A,A,True
317,color,C,C,True
317,leftright,D,A,False
318,circle,A,A,True
318,color,D,D,True
120,leftright,A,A,True
318,leftright,A,D,False
319,circle,D,A,False
319,color,C,B,False
319,leftright,B,D,False
31,circle,A,A,True
31,color,C,C,True
31,leftright,B,B,True
320,circle,B,A,False
320,color,B,A,False
320,leftright,C,D,False
121,circle,B,D,False
321,circle,D,A,False
321,color,C,C,True
321,leftright,C,C,True
322,circle,B,C,False
322,color,C,B,False
322,leftright,D,A,False
323,circle,B,B,True
323,color,B,B,True
323,leftright,D,D,True
324,circle,A,D,False
102,color,A,B,False
121,color,A,B,False
324,color,C,C,True
324,leftright,D,B,False
325,circle,A,A,True
325,color,A,B,False
325,leftright,D,D,True
326,circle,C,C,True
326,color,C,D,False
326,leftright,C,C,True
327,circle,C,C,True
327,color,D,D,True
121,leftright,C,B,False
327,leftright,D,D,True
328,circle,D,D,True
328,color,A,A,True
328,leftright,C,C,True
329,circle,A,A,True
329,color,A,C,False
329,leftright,B,D,False
32,circle,A,A,True
32,color,B,A,False
32,leftright,B,B,True
122,circle,D,A,False
330,circle,B,A,False
330,color,A,A,True
330,leftright,C,C,True
331,circle,A,A,True
331,color,C,C,True
331,leftright,D,D,True
332,circle,D,C,False
332,color,D,C,False
332,leftright,B,A,False
333,circle,D,A,False
122,color,C,B,False
333,color,D,B,False
333,leftright,D,D,True
334,circle,D,B,False
334,color,D,A,False
334,leftright,C,A,False
335,circle,A,C,False
335,color,D,C,False
335,leftright,A,A,True
33,circle,C,A,False
33,color,A,B,False
122,leftright,B,B,True
33,leftright,B,B,True
34,circle,A,A,True
34,color,B,B,True
34,leftright,A,B,False
35,circle,D,D,True
35,color,A,A,True
35,leftright,B,B,True
36,circle,B,B,True
36,color,A,A,True
36,leftright,D,D,True
123,circle,B,B,True
37,circle,B,B,True
37,color,B,B,True
37,leftright,B,B,True
38,circle,A,A,True
38,color,A,A,True
38,leftright,D,D,True
39,circle,B,B,True
39,color,D,D,True
39,leftright,A,A,True
40,circle,D,C,False
123,color,A,B,False
40,color,C,A,False
40,leftright,C,A,False
41,circle,C,C,True
41,color,A,C,False
41,leftright,A,C,False
42,circle,D,D,True
42,color,B,B,True
42,leftright,B,C,False
43,circle,A,A,True
43,color,B,B,True
123,leftright,A,C,False
43,leftright,B,B,True
44,circle,B,B,True
44,color,D,D,True
44,leftright,A,C,False
45,circle,C,C,True
45,color,D,D,True
45,leftright,B,B,True
46,circle,D,D,True
46,color,B,B,True
46,leftright,A,A,True
124,circle,D,A,False
47,circle,B,B,True
47,color,B,B,True
47,leftright,C,C,True
48,circle,C,C,True
48,color,C,C,True
48,leftright,A,A,True
49,circle,A,A,True
49,color,B,B,True
49,leftright,B,C,False
50,circle,C,C,True
124,color,C,A,False
50,color,C,C,True
50,leftright,D,D,True
51,circle,B,B,True
51,color,C,B,False
51,leftright,B,C,False
52,circle,C,C,True
52,color,D,D,True
52,leftright,D,D,True
53,circle,C,D,False
53,color,D,D,True
102,leftright,D,C,False
124,leftright,C,C,True
53,leftright,C,D,False
54,circle,B,C,False
54,color,C,B,False
54,leftright,A,B,False
55,circle,D,D,True
55,color,A,A,True
55,leftright,C,C,True
56,circle,A,B,False
56,color,B,B,True
56,leftright,A,A,True
125,circle,A,A,True
57,circle,B,B,True
57,color,C,C,True
57,leftright,C,C,True
58,circle,B,B,True
58,color,B,B,True
58,leftright,B,B,True
59,circle,C,C,True
59,color,C,C,True
59,leftright,D,D,True
5,circle,A,A,True
125,color,C,C,True
5,color,A,A,True
5,leftright,B,B,True
60,circle,D,A,False
60,color,A,A,True
60,leftright,A,A,True
61,circle,C,C,True
61,color,D,B,False
61,leftright,D,D,True
62,circle,D,C,False
62,color,B,B,True
125,leftright,C,B,False
62,leftright,B,B,True
63,circle,B,A,False
63,color,C,A,False
63,leftright,C,B,False
64,circle,C,B,False
64,color,C,A,False
64,leftright,C,B,False
65,circle,C,C,True
65,color,C,C,True
65,leftright,C,C,True
126,circle,D,A,False
66,circle,C,A,False
66,color,B,B,True
66,leftright,D,D,True
67,circle,B,B,True
67,color,B,B,True
67,leftright,D,D,True
68,circle,C,C,True
68,color,B,C,False
68,leftright,D,B,False
69,circle,A,C,False
126,color,D,D,True
69,color,A,A,True
69,leftright,C,B,False
6,circle,D,A,False
6,color,C,C,True
6,leftright,C,D,False
70,circle,A,A,True
70,color,A,B,False
70,leftright,A,B,False
71,circle,B,A,False
71,color,D,B,False
126,leftright,A,D,False
71,leftright,D,B,False
72,circle,C,A,False
72,color,D,C,False
72,leftright,A,C,False
73,circle,C,A,False
73,color,D,B,False
73,leftright,B,B,True
74,circle,A,D,False
74,color,C,A,False
74,leftright,D,B,False
127,circle,D,D,True
75,circle,C,C,True
75,color,B,B,True
75,leftright,B,B,True
76,circle,A,B,False
76,color,A,C,False
76,leftright,D,B,False
77,circle,D,B,False
77,color,A,C,False
77,leftright,B,A,False
78,circle,B,A,False
127,color,A,A,True
78,color,A,C,False
78,leftright,B,A,False
79,circle,C,B,False
79,color,A,B,False
79,leftright,B,D,False
7,circle,D,A,False
7,color,D,A,False
7,leftright,D,D,True
80,circle,B,B,True
80,color,D,B,False
127,leftright,A,C,False
80,leftright,A,C,False
81,circle,A,B,False
81,color,D,B,False
81,leftright,B,A,False
82,circle,D,B,False
82,color,B,B,True
82,leftright,D,B,False
83,circle,D,A,False
83,color,A,D,False
83,leftright,D,B,False
103,circle,D,B,False
128,circle,B,B,True
84,circle,A,A,True
84,color,B,B,True
84,leftright,A,A,True
85,circle,D,D,True
85,color,B,B,True
85,leftright,C,C,True
86,circle,B,B,True
86,color,B,B,True
86,leftright,D,D,True
87,circle,C,A,False
128,color,C,C,True
87,color,C,C,True
87,leftright,B,B,True
88,circle,A,A,True
88,color,D,D,True
88,leftright,D,D,True
89,circle,D,C,False
89,color,B,A,False
89,leftright,B,B,True
8,circle,B,B,True
8,color,B,B,True
128,leftright,D,D,True
8,leftright,D,D,True
90,circle,B,A,False
90,color,C,B,False
90,leftright,B,B,True
91,circle,B,D,False
91,color,C,C,True
91,leftright,C,C,True
92,circle,B,B,True
92,color,D,D,True
92,leftright,C,D,False
129,circle,D,A,False
93,circle,C,A,False
93,color,A,A,True
93,leftright,D,B,False
94,circle,B,B,True
94,color,C,C,True
94,leftright,A,A,True
95,circle,D,D,True
95,color,A,B,False
95,leftright,B,B,True
96,circle,B,B,True
129,color,D,C,False
96,color,B,B,True
96,leftright,D,D,True
97,circle,D,C,False
97,color,B,B,True
97,leftright,A,A,True
98,circle,A,A,True
98,color,C,C,True
98,leftright,D,D,True
99,circle,B,B,True
99,color,B,B,True
129,leftright,C,C,True
99,leftright,B,B,True
9,circle,C,B,False
9,color,B,C,False
9,leftright,A,C,False
12,circle,A,A,True
12,color,D,D,True
12,leftright,A,A,True
130,circle,B,C,False
