rule_id,visual,answer,most_frequent_output,correctness
35,circle,D,B,False
62,leftright,B,B,True
101,circle,B,D,False
294,color,C,D,False
199,circle,A,D,False
271,color,C,C,True
240,color,A,A,True
105,leftright,D,C,False
252,circle,B,D,False
20,leftright,C,D,False
53,circle,C,C,True
174,circle,B,D,False
47,circle,B,C,False
112,leftright,D,A,False
30,color,D,D,True
316,circle,A,B,False
255,color,D,D,True
293,leftright,D,B,False
22,color,B,C,False
184,leftright,D,B,False
280,leftright,C,B,False
10,circle,D,C,False
11,color,C,D,False
59,color,C,C,True
281,color,B,B,True
273,circle,D,C,False
247,circle,A,B,False
201,circle,D,D,True
305,circle,D,D,True
159,leftright,A,C,False
260,color,A,B,False
307,color,D,C,False
287,circle,C,B,False
100,circle,C,C,True
277,color,A,A,True
68,color,B,C,False
43,circle,A,B,False
89,leftright,B,D,False
325,leftright,D,C,False
170,color,D,A,False
52,color,D,C,False
184,circle,C,D,False
334,leftright,C,C,True
129,leftright,C,C,True
107,circle,C,C,True
157,leftright,A,D,False
267,color,B,C,False
93,color,A,D,False
41,color,A,B,False
80,circle,B,D,False
315,circle,C,D,False
151,color,A,D,False
306,circle,D,C,False
251,circle,C,B,False
17,leftright,B,A,False
284,leftright,C,D,False
95,color,A,B,False
254,circle,B,C,False
33,circle,C,D,False
208,color,A,D,False
197,color,B,B,True
35,leftright,B,D,False
238,color,A,C,False
221,circle,A,A,True
113,circle,C,D,False
54,leftright,A,D,False
263,leftright,C,D,False
191,color,A,C,False
155,leftright,D,A,False
73,circle,C,A,False
324,leftright,D,A,False
281,circle,A,A,True
243,leftright,D,A,False
195,circle,A,D,False
26,circle,C,B,False
29,leftright,A,B,False
213,leftright,D,D,True
282,leftright,B,C,False
280,color,C,C,True
318,color,D,C,False
189,circle,B,A,False
69,circle,A,D,False
16,leftright,D,D,True
60,leftright,A,D,False
120,leftright,A,D,False
171,leftright,A,C,False
265,leftright,C,D,False
251,color,C,B,False
321,circle,D,A,False
78,circle,B,A,False
297,circle,A,D,False
195,color,B,C,False
39,leftright,A,C,False
92,color,D,B,False
32,color,B,A,False
254,color,B,D,False
332,leftright,B,C,False
14,color,C,A,False
19,circle,A,B,False
8,leftright,D,A,False
209,color,A,D,False
34,leftright,A,A,True
198,leftright,C,C,True
70,leftright,A,C,False
159,circle,C,D,False
292,color,C,D,False
268,circle,D,C,False
165,leftright,A,A,True
31,circle,A,C,False
64,circle,C,A,False
300,color,C,C,True
260,leftright,A,C,False
229,color,B,D,False
321,leftright,C,D,False
155,color,C,A,False
110,leftright,B,D,False
248,circle,B,C,False
77,color,A,D,False
70,color,A,D,False
233,leftright,C,D,False
7,color,D,B,False
320,color,B,C,False
116,leftright,D,D,True
50,circle,C,C,True
188,leftright,D,A,False
121,leftright,C,B,False
79,circle,C,A,False
291,leftright,C,D,False
176,circle,A,B,False
24,circle,D,B,False
223,color,C,D,False
147,leftright,B,D,False
307,leftright,B,C,False
326,color,C,D,False
300,circle,C,C,True
215,circle,B,B,True
223,circle,D,D,True
183,leftright,B,C,False
166,leftright,B,B,True
173,circle,A,C,False
194,color,C,D,False
273,leftright,B,B,True
124,circle,D,A,False
169,circle,C,B,False
271,leftright,D,D,True
126,circle,D,B,False
157,color,D,D,True
70,circle,A,C,False
175,color,D,C,False
173,color,A,C,False
256,color,A,B,False
226,circle,B,C,False
287,color,D,D,True
279,circle,A,D,False
175,leftright,A,B,False
74,circle,A,C,False
108,color,A,C,False
55,color,A,A,True
253,color,C,D,False
316,color,B,C,False
32,circle,A,D,False
306,color,D,A,False
28,leftright,D,A,False
125,circle,A,A,True
234,leftright,A,B,False
240,leftright,D,D,True
117,color,C,D,False
37,circle,B,B,True
246,leftright,A,A,True
233,color,A,D,False
302,color,A,D,False
305,leftright,C,C,True
321,color,C,D,False
57,leftright,C,C,True
299,leftright,B,B,True
213,circle,A,B,False
227,color,C,A,False
18,leftright,D,D,True
15,color,D,B,False
177,circle,B,C,False
226,leftright,D,D,True
172,color,B,D,False
296,color,D,D,True
39,circle,B,D,False
176,leftright,B,D,False
6,leftright,C,C,True
227,circle,A,C,False
253,circle,B,C,False
230,leftright,C,B,False
97,circle,D,A,False
168,color,A,D,False
7,leftright,D,C,False
227,leftright,A,B,False
304,color,B,C,False
160,circle,B,D,False
283,circle,B,C,False
202,circle,D,D,True
116,color,A,D,False
94,leftright,A,B,False
177,color,B,C,False
111,leftright,B,D,False
34,color,B,B,True
206,circle,A,B,False
236,color,C,D,False
49,color,B,A,False
216,leftright,A,B,False
33,color,A,C,False
237,circle,C,D,False
37,color,B,A,False
172,leftright,C,A,False
57,circle,B,D,False
189,color,A,B,False
101,color,C,B,False
66,circle,C,B,False
91,circle,B,D,False
118,circle,D,D,True
151,leftright,D,C,False
231,leftright,C,B,False
318,circle,A,D,False
33,leftright,B,C,False
20,color,B,C,False
68,circle,C,D,False
104,leftright,B,D,False
94,circle,B,D,False
250,leftright,C,D,False
256,leftright,D,A,False
233,circle,D,C,False
98,color,C,D,False
329,leftright,B,D,False
149,circle,A,C,False
193,color,C,B,False
67,circle,B,D,False
147,circle,D,A,False
283,color,D,C,False
87,leftright,B,C,False
226,color,D,A,False
292,circle,C,D,False
78,color,A,C,False
295,color,B,D,False
81,color,D,B,False
187,leftright,B,C,False
168,leftright,B,D,False
31,color,C,A,False
327,circle,C,B,False
12,color,D,D,True
31,leftright,B,C,False
167,color,B,B,True
103,leftright,C,B,False
309,leftright,A,C,False
311,circle,B,C,False
185,circle,A,A,True
100,leftright,B,B,True
296,leftright,D,A,False
53,leftright,C,C,True
311,color,C,B,False
323,leftright,D,B,False
217,circle,A,C,False
236,circle,A,B,False
104,circle,A,B,False
108,circle,C,A,False
208,leftright,C,B,False
244,circle,A,A,True
224,leftright,D,C,False
156,color,B,D,False
207,leftright,D,D,True
88,circle,A,A,True
225,circle,D,D,True
314,color,D,D,True
257,circle,B,B,True
216,circle,C,B,False
99,circle,B,C,False
45,color,D,B,False
103,circle,D,B,False
152,circle,A,B,False
286,circle,C,D,False
23,circle,A,B,False
220,color,B,D,False
56,circle,A,D,False
146,circle,C,D,False
229,circle,A,B,False
42,circle,D,D,True
10,leftright,B,D,False
199,color,C,D,False
97,leftright,A,C,False
300,leftright,C,C,True
61,leftright,D,C,False
48,leftright,A,D,False
299,circle,D,D,True
67,color,B,D,False
282,color,C,B,False
228,color,D,D,True
175,circle,D,A,False
153,circle,C,C,True
315,color,A,D,False
290,color,D,B,False
298,leftright,C,C,True
283,leftright,C,B,False
263,color,C,C,True
292,leftright,B,B,True
117,circle,C,B,False
271,circle,C,C,True
75,leftright,B,C,False
222,leftright,D,D,True
87,color,C,D,False
214,color,B,A,False
225,color,B,B,True
291,circle,A,B,False
241,leftright,C,A,False
40,leftright,C,C,True
243,color,A,D,False
5,leftright,B,D,False
212,leftright,B,A,False
17,color,D,B,False
113,leftright,D,A,False
223,leftright,D,A,False
181,leftright,C,D,False
156,leftright,D,C,False
215,leftright,A,A,True
88,leftright,D,D,True
89,circle,D,C,False
214,leftright,C,D,False
59,circle,C,A,False
312,leftright,A,D,False
308,color,B,A,False
51,color,C,A,False
329,circle,A,D,False
205,color,B,D,False
128,leftright,D,D,True
49,leftright,B,D,False
228,circle,C,D,False
93,circle,C,A,False
306,leftright,B,D,False
95,circle,D,C,False
210,color,C,A,False
285,leftright,B,A,False
190,circle,B,D,False
109,leftright,A,D,False
112,circle,D,C,False
153,leftright,B,D,False
182,color,A,A,True
255,circle,D,C,False
230,circle,B,C,False
129,color,D,D,True
245,color,A,C,False
131,leftright,A,B,False
161,color,D,C,False
171,color,C,D,False
252,leftright,A,D,False
71,leftright,D,D,True
79,leftright,B,C,False
206,color,D,A,False
181,color,D,D,True
82,color,B,D,False
41,leftright,A,B,False
187,circle,C,B,False
263,circle,C,C,True
160,color,B,C,False
298,circle,B,B,True
304,leftright,B,C,False
231,circle,A,D,False
58,circle,B,B,True
313,color,C,D,False
82,leftright,D,C,False
194,leftright,D,C,False
46,circle,D,D,True
330,leftright,C,B,False
10,color,B,A,False
102,color,A,C,False
200,color,C,D,False
18,color,D,B,False
148,leftright,B,C,False
245,leftright,B,A,False
55,circle,D,D,True
269,color,B,C,False
272,color,D,B,False
42,leftright,B,C,False
121,circle,B,D,False
192,color,B,D,False
220,leftright,C,B,False
87,circle,C,B,False
71,circle,B,D,False
289,leftright,D,D,True
76,leftright,D,C,False
256,circle,A,D,False
79,color,A,C,False
275,leftright,C,C,True
297,color,C,D,False
212,color,A,D,False
109,color,A,D,False
92,leftright,C,D,False
45,circle,C,A,False
237,color,C,A,False
8,color,B,D,False
117,leftright,A,B,False
261,circle,D,C,False
65,color,C,B,False
48,circle,C,C,True
121,color,A,C,False
23,color,B,D,False
277,circle,A,A,True
242,leftright,D,D,True
325,color,A,D,False
171,circle,C,C,True
131,color,A,A,True
248,leftright,C,A,False
200,circle,D,C,False
278,leftright,D,A,False
96,circle,B,C,False
67,leftright,D,A,False
60,circle,D,B,False
63,leftright,C,D,False
180,circle,C,A,False
262,leftright,A,A,True
221,color,B,B,True
170,circle,C,A,False
261,leftright,B,C,False
301,leftright,B,A,False
312,color,D,D,True
257,leftright,C,D,False
239,color,D,A,False
287,leftright,A,B,False
185,color,C,C,True
243,circle,C,D,False
85,color,B,A,False
317,circle,A,A,True
172,circle,D,C,False
221,leftright,D,D,True
242,circle,D,D,True
224,color,D,B,False
16,circle,A,A,True
266,leftright,B,B,True
202,color,C,C,True
296,circle,D,D,True
36,circle,B,D,False
13,leftright,A,D,False
162,circle,A,C,False
276,leftright,A,D,False
156,circle,C,B,False
38,circle,A,D,False
72,color,D,D,True
235,circle,A,A,True
204,circle,B,C,False
104,color,B,C,False
115,color,A,B,False
247,color,D,A,False
258,circle,A,A,True
196,leftright,C,B,False
109,circle,D,A,False
91,leftright,C,D,False
236,leftright,A,D,False
45,leftright,B,C,False
245,circle,C,D,False
173,leftright,C,D,False
238,circle,D,C,False
106,circle,D,C,False
66,color,B,D,False
28,color,D,D,True
320,circle,B,D,False
176,color,C,A,False
84,color,B,B,True
43,color,B,C,False
163,circle,A,C,False
55,leftright,C,C,True
303,color,D,D,True
267,circle,B,C,False
186,circle,A,C,False
90,circle,B,D,False
279,leftright,B,B,True
80,leftright,A,C,False
290,circle,A,B,False
209,leftright,B,C,False
5,color,A,D,False
74,leftright,D,B,False
6,circle,D,D,True
328,color,A,A,True
214,circle,C,B,False
259,leftright,A,D,False
197,leftright,A,D,False
260,circle,A,C,False
39,color,D,D,True
222,color,C,B,False
246,color,A,A,True
249,circle,A,A,True
264,circle,A,C,False
149,leftright,B,D,False
129,circle,D,D,True
316,leftright,C,D,False
258,leftright,B,B,True
163,color,A,D,False
253,leftright,D,D,True
232,leftright,A,B,False
266,color,C,D,False
275,color,B,D,False
195,leftright,A,D,False
206,leftright,B,C,False
58,leftright,B,B,True
178,leftright,C,B,False
193,circle,B,C,False
92,circle,B,C,False
198,color,A,D,False
27,circle,D,C,False
22,circle,A,D,False
105,color,A,B,False
27,color,A,D,False
131,circle,C,C,True
153,color,B,D,False
238,leftright,A,B,False
232,color,C,B,False
49,circle,A,C,False
21,leftright,A,C,False
112,color,D,C,False
90,leftright,B,D,False
24,color,C,A,False
65,circle,C,D,False
186,leftright,D,A,False
324,color,C,B,False
317,leftright,D,D,True
280,circle,D,D,True
124,leftright,C,D,False
209,circle,B,B,True
21,color,B,D,False
29,circle,C,A,False
47,leftright,C,D,False
250,color,A,B,False
202,leftright,B,D,False
119,leftright,A,C,False
99,leftright,B,B,True
165,color,A,D,False
308,circle,B,A,False
267,leftright,A,C,False
184,color,C,D,False
9,leftright,A,D,False
290,leftright,B,D,False
164,color,D,D,True
162,leftright,B,C,False
54,circle,B,C,False
286,color,A,A,True
36,leftright,D,A,False
66,leftright,D,C,False
307,circle,D,A,False
288,circle,B,B,True
265,color,A,D,False
165,circle,B,D,False
52,circle,C,B,False
334,circle,D,D,True
235,leftright,B,C,False
16,color,A,D,False
15,circle,C,D,False
106,leftright,B,D,False
332,color,D,C,False
120,circle,B,D,False
119,color,B,C,False
332,circle,D,C,False
126,color,D,A,False
164,circle,D,A,False
244,color,A,A,True
265,circle,B,D,False
85,leftright,C,B,False
128,color,C,C,True
167,circle,D,D,True
313,leftright,A,B,False
159,color,A,C,False
56,leftright,A,D,False
200,leftright,C,D,False
323,circle,B,A,False
288,leftright,A,A,True
335,color,D,D,True
194,circle,C,D,False
205,leftright,A,B,False
122,circle,D,A,False
230,color,A,C,False
26,color,C,B,False
93,leftright,D,A,False
276,color,D,B,False
58,color,B,D,False
198,circle,D,D,True
158,leftright,D,D,True
317,color,C,C,True
125,color,C,C,True
53,color,D,D,True
83,color,A,D,False
303,circle,B,C,False
218,circle,C,B,False
65,leftright,C,D,False
51,circle,B,A,False
149,color,D,D,True
252,color,D,D,True
73,leftright,B,A,False
322,circle,B,C,False
301,circle,C,B,False
229,leftright,C,B,False
211,circle,D,D,True
264,color,C,A,False
89,color,B,A,False
21,circle,D,A,False
269,leftright,A,C,False
41,circle,C,D,False
220,circle,C,A,False
14,leftright,C,D,False
114,color,A,D,False
310,color,B,D,False
334,color,D,D,True
178,color,A,D,False
34,circle,A,A,True
101,leftright,D,D,True
269,circle,A,A,True
15,leftright,D,B,False
294,circle,B,C,False
75,circle,C,D,False
228,leftright,A,D,False
80,color,D,B,False
164,leftright,B,D,False
313,circle,D,A,False
219,leftright,A,D,False
169,color,B,A,False
231,color,A,D,False
311,leftright,A,D,False
196,color,A,C,False
183,color,B,D,False
40,circle,D,A,False
178,circle,B,D,False
44,circle,B,B,True
118,leftright,D,D,True
302,leftright,D,B,False
192,circle,C,D,False
88,color,D,D,True
161,circle,D,B,False
152,leftright,D,D,True
284,circle,C,B,False
44,color,D,D,True
86,color,B,C,False
125,leftright,C,C,True
127,circle,D,D,True
71,color,D,C,False
187,color,A,B,False
208,circle,C,D,False
23,leftright,C,D,False
163,leftright,D,C,False
192,leftright,D,C,False
26,leftright,D,B,False
8,circle,B,C,False
286,leftright,C,C,True
204,leftright,A,B,False
69,leftright,C,C,True
285,color,D,C,False
180,leftright,A,A,True
13,color,A,D,False
100,color,B,B,True
98,circle,A,B,False
50,color,C,C,True
201,color,B,B,True
274,leftright,D,D,True
182,circle,A,A,True
219,circle,C,D,False
294,leftright,A,C,False
50,leftright,D,D,True
179,circle,B,D,False
204,color,A,D,False
201,leftright,D,D,True
288,color,A,A,True
239,leftright,D,D,True
81,leftright,B,C,False
64,leftright,C,B,False
241,circle,D,B,False
297,leftright,A,A,True
86,circle,B,C,False
326,circle,C,C,True
205,circle,C,D,False
210,leftright,B,A,False
333,color,D,C,False
330,circle,B,A,False
105,circle,A,C,False
17,circle,D,B,False
284,color,C,C,True
94,color,C,D,False
305,color,C,D,False
118,color,C,C,True
309,color,D,B,False
64,color,C,D,False
272,leftright,A,C,False
19,color,D,B,False
331,color,C,D,False
179,color,D,A,False
115,leftright,D,C,False
36,color,A,D,False
77,leftright,B,C,False
119,circle,D,B,False
25,leftright,A,A,True
63,color,C,D,False
62,circle,D,D,True
51,leftright,B,A,False
282,circle,C,C,True
148,color,D,D,True
293,circle,A,C,False
196,circle,A,C,False
169,leftright,C,B,False
54,color,C,D,False
323,color,B,A,False
295,leftright,D,D,True
73,color,D,B,False
68,leftright,D,D,True
111,color,D,B,False
270,circle,B,B,True
154,color,A,D,False
285,circle,C,A,False
150,color,A,A,True
96,leftright,D,D,True
318,leftright,A,C,False
190,leftright,B,C,False
235,color,C,D,False
295,circle,B,C,False
237,leftright,A,D,False
329,color,A,D,False
314,circle,B,D,False
147,color,A,B,False
11,leftright,A,D,False
107,leftright,B,D,False
333,circle,D,B,False
207,circle,D,D,True
56,color,B,D,False
249,leftright,C,C,True
47,color,B,D,False
14,circle,C,A,False
262,circle,D,A,False
81,circle,A,D,False
239,circle,C,D,False
249,color,C,C,True
167,leftright,B,A,False
273,color,A,A,True
266,circle,D,D,True
232,circle,C,B,False
327,color,D,A,False
183,circle,D,C,False
281,leftright,D,D,True
107,color,A,A,True
84,leftright,A,A,True
122,leftright,B,C,False
324,circle,A,C,False
251,leftright,C,B,False
44,leftright,A,A,True
217,leftright,D,B,False
210,circle,A,A,True
166,circle,D,A,False
57,color,C,C,True
327,leftright,D,C,False
222,circle,C,A,False
331,leftright,D,B,False
216,color,A,C,False
42,color,B,B,True
250,circle,D,A,False
122,color,C,B,False
123,circle,B,C,False
102,leftright,D,A,False
213,color,B,B,True
298,color,C,C,True
40,color,C,D,False
5,circle,A,D,False
179,leftright,C,D,False
177,leftright,D,C,False
293,color,D,C,False
82,circle,D,B,False
25,color,A,A,True
76,color,A,C,False
29,color,B,A,False
197,circle,A,A,True
335,leftright,A,A,True
289,circle,B,C,False
325,circle,A,A,True
25,circle,A,A,True
24,leftright,B,C,False
320,leftright,C,B,False
97,color,B,C,False
130,leftright,C,A,False
115,circle,D,C,False
185,leftright,B,A,False
157,circle,B,C,False
319,leftright,B,C,False
304,circle,B,A,False
61,circle,C,C,True
322,leftright,D,A,False
90,color,C,A,False
240,circle,D,D,True
188,color,B,C,False
278,circle,B,B,True
77,circle,D,B,False
299,color,A,D,False
279,color,D,D,True
158,circle,B,B,True
314,leftright,B,D,False
132,circle,D,D,True
120,color,A,D,False
291,color,B,D,False
241,color,D,C,False
62,color,B,D,False
132,leftright,A,C,False
268,color,B,A,False
212,circle,A,B,False
59,leftright,D,B,False
182,leftright,A,C,False
12,leftright,A,C,False
150,circle,D,D,True
190,color,D,C,False
37,leftright,B,B,True
12,circle,A,D,False
218,leftright,D,B,False
150,leftright,C,C,True
188,circle,B,C,False
218,color,D,D,True
106,color,D,D,True
308,leftright,A,A,True
127,leftright,A,A,True
310,circle,D,A,False
277,leftright,D,D,True
22,leftright,D,B,False
328,leftright,C,C,True
219,color,C,B,False
333,leftright,D,C,False
259,circle,B,A,False
83,circle,D,A,False
276,circle,A,C,False
155,circle,D,B,False
