rule_id,visual,answer,most_frequent_output,correctness
49,color,B,B,True
216,leftright,A,D,False
33,color,A,C,False
237,circle,C,B,False
37,color,B,C,False
172,leftright,C,B,False
57,circle,B,D,False
189,color,A,D,False
101,color,C,C,True
66,circle,C,B,False
91,circle,B,D,False
118,circle,D,D,True
151,leftright,D,C,False
231,leftright,C,C,True
318,circle,A,B,False
33,leftright,B,C,False
20,color,B,D,False
68,circle,C,A,False
104,leftright,B,B,True
94,circle,B,B,True
250,leftright,C,B,False
256,leftright,D,B,False
233,circle,D,D,True
98,color,C,D,False
329,leftright,B,B,True
149,circle,A,D,False
193,color,C,A,False
67,circle,B,B,True
147,circle,D,C,False
283,color,D,D,True
87,leftright,B,B,True
226,color,D,D,True
292,circle,C,A,False
78,color,A,A,True
295,color,B,D,False
81,color,D,B,False
187,leftright,B,C,False
168,leftright,B,C,False
31,color,C,C,True
327,circle,C,D,False
12,color,D,D,True
31,leftright,B,D,False
167,color,B,B,True
103,leftright,C,C,True
309,leftright,A,B,False
311,circle,B,B,True
185,circle,A,B,False
100,leftright,B,B,True
296,leftright,D,C,False
53,leftright,C,D,False
311,color,C,B,False
323,leftright,D,B,False
217,circle,A,B,False
236,circle,A,C,False
104,circle,A,A,True
108,circle,C,A,False
208,leftright,C,C,True
244,circle,A,A,True
224,leftright,D,B,False
156,color,B,D,False
207,leftright,D,D,True
88,circle,A,A,True
225,circle,D,C,False
314,color,D,D,True
257,circle,B,C,False
216,circle,C,B,False
99,circle,B,C,False
45,color,D,B,False
103,circle,D,B,False
152,circle,A,B,False
286,circle,C,C,True
23,circle,A,C,False
220,color,B,D,False
56,circle,A,B,False
146,circle,C,B,False
229,circle,A,C,False
42,circle,D,C,False
10,leftright,B,C,False
199,color,C,B,False
97,leftright,A,D,False
300,leftright,C,C,True
61,leftright,D,B,False
48,leftright,A,B,False
299,circle,D,C,False
67,color,B,C,False
282,color,C,B,False
228,color,D,D,True
175,circle,D,B,False
153,circle,C,A,False
315,color,A,C,False
290,color,D,C,False
298,leftright,C,C,True
283,leftright,C,C,True
263,color,C,C,True
292,leftright,B,C,False
117,circle,C,B,False
271,circle,C,C,True
75,leftright,B,D,False
222,leftright,D,D,True
87,color,C,B,False
214,color,B,B,True
225,color,B,C,False
291,circle,A,B,False
241,leftright,C,B,False
40,leftright,C,C,True
243,color,A,D,False
5,leftright,B,B,True
212,leftright,B,C,False
17,color,D,C,False
113,leftright,D,C,False
223,leftright,D,C,False
181,leftright,C,C,True
156,leftright,D,B,False
215,leftright,A,B,False
88,leftright,D,B,False
89,circle,D,A,False
214,leftright,C,C,True
59,circle,C,C,True
312,leftright,A,B,False
308,color,B,B,True
51,color,C,D,False
329,circle,A,B,False
205,color,B,D,False
128,leftright,D,D,True
49,leftright,B,C,False
228,circle,C,B,False
93,circle,C,B,False
306,leftright,B,C,False
95,circle,D,C,False
210,color,C,B,False
285,leftright,B,B,True
190,circle,B,C,False
109,leftright,A,D,False
112,circle,D,B,False
153,leftright,B,D,False
182,color,A,B,False
255,circle,D,C,False
230,circle,B,C,False
129,color,D,D,True
245,color,A,B,False
131,leftright,A,C,False
161,color,D,D,True
171,color,C,C,True
252,leftright,A,B,False
71,leftright,D,C,False
79,leftright,B,C,False
206,color,D,B,False
181,color,D,A,False
82,color,B,D,False
41,leftright,A,B,False
187,circle,C,C,True
263,circle,C,D,False
160,color,B,C,False
298,circle,B,D,False
304,leftright,B,B,True
231,circle,A,B,False
58,circle,B,D,False
313,color,C,C,True
82,leftright,D,C,False
194,leftright,D,A,False
46,circle,D,D,True
330,leftright,C,B,False
10,color,B,C,False
102,color,A,C,False
200,color,C,D,False
18,color,D,A,False
148,leftright,B,D,False
245,leftright,B,C,False
55,circle,D,B,False
269,color,B,D,False
272,color,D,C,False
42,leftright,B,C,False
121,circle,B,B,True
192,color,B,B,True
220,leftright,C,B,False
87,circle,C,C,True
71,circle,B,B,True
289,leftright,D,C,False
76,leftright,D,C,False
256,circle,A,D,False
79,color,A,B,False
275,leftright,C,D,False
297,color,C,C,True
212,color,A,B,False
109,color,A,B,False
92,leftright,C,B,False
45,circle,C,A,False
237,color,C,B,False
8,color,B,B,True
117,leftright,A,C,False
261,circle,D,D,True
65,color,C,C,True
48,circle,C,D,False
121,color,A,A,True
23,color,B,D,False
277,circle,A,A,True
242,leftright,D,B,False
325,color,A,B,False
171,circle,C,B,False
131,color,A,B,False
248,leftright,C,B,False
200,circle,D,A,False
278,leftright,D,D,True
96,circle,B,B,True
67,leftright,D,D,True
60,circle,D,A,False
63,leftright,C,D,False
180,circle,C,C,True
262,leftright,A,B,False
221,color,B,C,False
170,circle,C,C,True
261,leftright,B,C,False
301,leftright,B,D,False
312,color,D,B,False
257,leftright,C,A,False
239,color,D,A,False
287,leftright,A,C,False
185,color,C,C,True
243,circle,C,D,False
85,color,B,A,False
317,circle,A,A,True
172,circle,D,C,False
221,leftright,D,D,True
242,circle,D,C,False
224,color,D,B,False
16,circle,A,A,True
266,leftright,B,B,True
202,color,C,A,False
296,circle,D,D,True
36,circle,B,C,False
13,leftright,A,D,False
162,circle,A,B,False
276,leftright,A,C,False
156,circle,C,C,True
38,circle,A,B,False
72,color,D,B,False
235,circle,A,D,False
204,circle,B,A,False
104,color,B,C,False
115,color,A,B,False
247,color,D,C,False
258,circle,A,A,True
196,leftright,C,D,False
109,circle,D,A,False
91,leftright,C,D,False
236,leftright,A,C,False
45,leftright,B,C,False
245,circle,C,B,False
173,leftright,C,C,True
238,circle,D,B,False
106,circle,D,D,True
66,color,B,B,True
28,color,D,A,False
320,circle,B,A,False
176,color,C,A,False
84,color,B,C,False
43,color,B,C,False
163,circle,A,B,False
55,leftright,C,D,False
303,color,D,D,True
267,circle,B,C,False
186,circle,A,D,False
90,circle,B,C,False
279,leftright,B,B,True
80,leftright,A,B,False
290,circle,A,B,False
209,leftright,B,C,False
5,color,A,A,True
74,leftright,D,C,False
6,circle,D,D,True
328,color,A,B,False
214,circle,C,C,True
259,leftright,A,D,False
197,leftright,A,C,False
260,circle,A,B,False
39,color,D,D,True
222,color,C,C,True
246,color,A,C,False
249,circle,A,A,True
264,circle,A,C,False
149,leftright,B,C,False
129,circle,D,D,True
316,leftright,C,C,True
258,leftright,B,B,True
163,color,A,C,False
253,leftright,D,B,False
232,leftright,A,B,False
266,color,C,C,True
275,color,B,C,False
195,leftright,A,A,True
206,leftright,B,D,False
58,leftright,B,C,False
178,leftright,C,C,True
193,circle,B,C,False
92,circle,B,D,False
198,color,A,B,False
27,circle,D,D,True
22,circle,A,B,False
105,color,A,B,False
27,color,A,C,False
131,circle,C,B,False
153,color,B,B,True
238,leftright,A,B,False
232,color,C,B,False
49,circle,A,D,False
21,leftright,A,B,False
112,color,D,D,True
90,leftright,B,B,True
24,color,C,C,True
65,circle,C,C,True
186,leftright,D,D,True
324,color,C,B,False
317,leftright,D,C,False
280,circle,D,D,True
124,leftright,C,A,False
209,circle,B,A,False
21,color,B,A,False
29,circle,C,B,False
47,leftright,C,B,False
250,color,A,C,False
202,leftright,B,B,True
119,leftright,A,D,False
99,leftright,B,C,False
165,color,A,B,False
308,circle,B,A,False
267,leftright,A,D,False
184,color,C,C,True
9,leftright,A,C,False
290,leftright,B,D,False
164,color,D,D,True
162,leftright,B,C,False
54,circle,B,C,False
286,color,A,A,True
36,leftright,D,C,False
66,leftright,D,C,False
307,circle,D,B,False
288,circle,B,B,True
265,color,A,B,False
165,circle,B,C,False
52,circle,C,A,False
334,circle,D,D,True
235,leftright,B,C,False
16,color,A,D,False
15,circle,C,D,False
106,leftright,B,B,True
332,color,D,C,False
120,circle,B,B,True
119,color,B,D,False
332,circle,D,B,False
126,color,D,C,False
164,circle,D,D,True
244,color,A,B,False
265,circle,B,D,False
85,leftright,C,B,False
128,color,C,C,True
167,circle,D,D,True
313,leftright,A,D,False
159,color,A,B,False
56,leftright,A,B,False
200,leftright,C,A,False
323,circle,B,C,False
288,leftright,A,C,False
335,color,D,C,False
194,circle,C,D,False
205,leftright,A,B,False
122,circle,D,C,False
230,color,A,D,False
26,color,C,B,False
93,leftright,D,B,False
276,color,D,C,False
58,color,B,C,False
198,circle,D,C,False
158,leftright,D,D,True
317,color,C,C,True
125,color,C,C,True
53,color,D,C,False
83,color,A,C,False
303,circle,B,B,True
218,circle,C,C,True
65,leftright,C,C,True
51,circle,B,C,False
149,color,D,B,False
252,color,D,A,False
73,leftright,B,C,False
322,circle,B,C,False
301,circle,C,D,False
229,leftright,C,B,False
211,circle,D,C,False
264,color,C,A,False
89,color,B,B,True
21,circle,D,D,True
269,leftright,A,C,False
41,circle,C,B,False
220,circle,C,A,False
14,leftright,C,C,True
114,color,A,A,True
310,color,B,C,False
334,color,D,C,False
178,color,A,D,False
34,circle,A,B,False
101,leftright,D,D,True
269,circle,A,A,True
15,leftright,D,A,False
294,circle,B,C,False
75,circle,C,D,False
228,leftright,A,B,False
80,color,D,A,False
164,leftright,B,B,True
313,circle,D,A,False
219,leftright,A,B,False
169,color,B,A,False
231,color,A,C,False
311,leftright,A,C,False
196,color,A,D,False
183,color,B,B,True
40,circle,D,B,False
178,circle,B,B,True
44,circle,B,B,True
118,leftright,D,C,False
302,leftright,D,C,False
192,circle,C,C,True
88,color,D,B,False
161,circle,D,B,False
152,leftright,D,D,True
284,circle,C,C,True
44,color,D,D,True
86,color,B,C,False
125,leftright,C,D,False
127,circle,D,D,True
71,color,D,B,False
187,color,A,B,False
208,circle,C,D,False
23,leftright,C,C,True
163,leftright,D,C,False
192,leftright,D,D,True
26,leftright,D,B,False
8,circle,B,B,True
286,leftright,C,C,True
204,leftright,A,D,False
69,leftright,C,B,False
285,color,D,C,False
180,leftright,A,B,False
13,color,A,D,False
100,color,B,B,True
98,circle,A,C,False
50,color,C,C,True
201,color,B,B,True
274,leftright,D,C,False
182,circle,A,A,True
219,circle,C,D,False
294,leftright,A,C,False
50,leftright,D,D,True
179,circle,B,D,False
204,color,A,B,False
201,leftright,D,C,False
288,color,A,B,False
239,leftright,D,A,False
81,leftright,B,A,False
64,leftright,C,B,False
241,circle,D,B,False
297,leftright,A,B,False
86,circle,B,B,True
326,circle,C,C,True
205,circle,C,C,True
210,leftright,B,C,False
333,color,D,B,False
330,circle,B,C,False
105,circle,A,B,False
17,circle,D,D,True
284,color,C,C,True
94,color,C,C,True
305,color,C,D,False
118,color,C,A,False
309,color,D,B,False
64,color,C,B,False
272,leftright,A,C,False
19,color,D,B,False
331,color,C,B,False
179,color,D,D,True
115,leftright,D,B,False
36,color,A,B,False
77,leftright,B,C,False
119,circle,D,D,True
25,leftright,A,D,False
63,color,C,C,True
62,circle,D,B,False
51,leftright,B,C,False
282,circle,C,B,False
148,color,D,D,True
293,circle,A,D,False
196,circle,A,C,False
169,leftright,C,B,False
54,color,C,D,False
323,color,B,D,False
295,leftright,D,B,False
73,color,D,C,False
68,leftright,D,C,False
111,color,D,C,False
270,circle,B,D,False
154,color,A,A,True
285,circle,C,C,True
150,color,A,B,False
96,leftright,D,C,False
318,leftright,A,D,False
190,leftright,B,B,True
235,color,C,D,False
295,circle,B,C,False
237,leftright,A,B,False
329,color,A,C,False
314,circle,B,D,False
147,color,A,D,False
11,leftright,A,D,False
107,leftright,B,B,True
333,circle,D,C,False
207,circle,D,C,False
56,color,B,C,False
249,leftright,C,C,True
47,color,B,C,False
14,circle,C,C,True
262,circle,D,D,True
81,circle,A,B,False
239,circle,C,D,False
249,color,C,C,True
167,leftright,B,C,False
273,color,A,B,False
266,circle,D,D,True
232,circle,C,C,True
327,color,D,C,False
183,circle,D,C,False
281,leftright,D,D,True
107,color,A,A,True
84,leftright,A,B,False
122,leftright,B,C,False
324,circle,A,C,False
251,leftright,C,C,True
44,leftright,A,C,False
217,leftright,D,A,False
210,circle,A,D,False
166,circle,D,A,False
57,color,C,C,True
327,leftright,D,C,False
222,circle,C,B,False
331,leftright,D,C,False
216,color,A,A,True
42,color,B,B,True
250,circle,D,B,False
122,color,C,C,True
123,circle,B,B,True
102,leftright,D,B,False
213,color,B,B,True
298,color,C,C,True
40,color,C,C,True
5,circle,A,A,True
179,leftright,C,C,True
177,leftright,D,B,False
293,color,D,C,False
82,circle,D,C,False
25,color,A,A,True
76,color,A,B,False
29,color,B,B,True
197,circle,A,A,True
335,leftright,A,C,False
289,circle,B,B,True
325,circle,A,B,False
25,circle,A,A,True
24,leftright,B,C,False
320,leftright,C,B,False
97,color,B,D,False
130,leftright,C,C,True
115,circle,D,D,True
185,leftright,B,D,False
157,circle,B,D,False
319,leftright,B,B,True
304,circle,B,C,False
61,circle,C,B,False
322,leftright,D,C,False
90,color,C,D,False
240,circle,D,B,False
188,color,B,C,False
278,circle,B,B,True
77,circle,D,D,True
299,color,A,D,False
279,color,D,B,False
158,circle,B,B,True
314,leftright,B,C,False
132,circle,D,D,True
120,color,A,D,False
291,color,B,D,False
241,color,D,C,False
62,color,B,B,True
132,leftright,A,B,False
268,color,B,A,False
212,circle,A,D,False
59,leftright,D,C,False
182,leftright,A,C,False
12,leftright,A,C,False
150,circle,D,D,True
190,color,D,C,False
37,leftright,B,C,False
12,circle,A,A,True
218,leftright,D,C,False
150,leftright,C,C,True
188,circle,B,A,False
218,color,D,D,True
106,color,D,D,True
308,leftright,A,C,False
127,leftright,A,B,False
310,circle,D,D,True
277,leftright,D,D,True
22,leftright,D,B,False
328,leftright,C,C,True
219,color,C,C,True
333,leftright,D,B,False
259,circle,B,C,False
83,circle,D,D,True
276,circle,A,C,False
155,circle,D,D,True
