rule_id,visual,answer,most_frequent_output,correctness
57,circle,B,B,True
189,color,A,B,False
101,color,C,C,True
66,circle,C,A,False
91,circle,B,D,False
118,circle,D,D,True
151,leftright,D,C,False
231,leftright,C,C,True
318,circle,A,B,False
33,leftright,B,B,True
20,color,B,C,False
68,circle,C,A,False
104,leftright,B,B,True
94,circle,B,B,True
250,leftright,C,C,True
256,leftright,D,C,False
233,circle,D,C,False
98,color,C,C,True
329,leftright,B,B,True
149,circle,A,C,False
193,color,C,A,False
67,circle,B,B,True
147,circle,D,C,False
283,color,D,A,False
87,leftright,B,D,False
226,color,D,D,True
292,circle,C,A,False
78,color,A,A,True
295,color,B,A,False
81,color,D,A,False
187,leftright,B,A,False
168,leftright,B,C,False
31,color,C,B,False
327,circle,C,D,False
12,color,D,B,False
31,leftright,B,B,True
167,color,B,B,True
103,leftright,C,C,True
309,leftright,A,C,False
311,circle,B,C,False
185,circle,A,B,False
100,leftright,B,C,False
296,leftright,D,A,False
53,leftright,C,B,False
311,color,C,A,False
323,leftright,D,A,False
217,circle,A,C,False
236,circle,A,C,False
104,circle,A,A,True
108,circle,C,A,False
208,leftright,C,D,False
244,circle,A,B,False
224,leftright,D,B,False
156,color,B,B,True
207,leftright,D,B,False
88,circle,A,B,False
225,circle,D,C,False
314,color,D,D,True
257,circle,B,B,True
216,circle,C,B,False
99,circle,B,B,True
45,color,D,B,False
103,circle,D,D,True
152,circle,A,A,True
286,circle,C,C,True
23,circle,A,C,False
220,color,B,D,False
56,circle,A,B,False
146,circle,C,B,False
229,circle,A,D,False
42,circle,D,A,False
10,leftright,B,C,False
199,color,C,B,False
97,leftright,A,A,True
300,leftright,C,C,True
61,leftright,D,B,False
48,leftright,A,C,False
299,circle,D,C,False
67,color,B,A,False
282,color,C,B,False
228,color,D,C,False
175,circle,D,D,True
153,circle,C,A,False
315,color,A,C,False
290,color,D,B,False
298,leftright,C,C,True
283,leftright,C,B,False
263,color,C,B,False
292,leftright,B,A,False
117,circle,C,B,False
271,circle,C,B,False
75,leftright,B,B,True
222,leftright,D,A,False
87,color,C,C,True
214,color,B,C,False
225,color,B,B,True
291,circle,A,B,False
241,leftright,C,B,False
40,leftright,C,C,True
243,color,A,B,False
5,leftright,B,B,True
212,leftright,B,B,True
17,color,D,A,False
113,leftright,D,D,True
223,leftright,D,C,False
181,leftright,C,B,False
156,leftright,D,B,False
215,leftright,A,B,False
88,leftright,D,B,False
89,circle,D,C,False
214,leftright,C,B,False
59,circle,C,C,True
312,leftright,A,C,False
308,color,B,B,True
51,color,C,B,False
329,circle,A,A,True
205,color,B,B,True
128,leftright,D,D,True
49,leftright,B,C,False
228,circle,C,B,False
93,circle,C,B,False
306,leftright,B,C,False
95,circle,D,C,False
210,color,C,B,False
285,leftright,B,B,True
190,circle,B,C,False
109,leftright,A,B,False
112,circle,D,A,False
153,leftright,B,D,False
182,color,A,A,True
255,circle,D,C,False
230,circle,B,A,False
129,color,D,B,False
245,color,A,B,False
131,leftright,A,C,False
161,color,D,B,False
171,color,C,C,True
252,leftright,A,B,False
71,leftright,D,C,False
79,leftright,B,B,True
206,color,D,B,False
181,color,D,C,False
82,color,B,D,False
41,leftright,A,C,False
187,circle,C,B,False
263,circle,C,D,False
160,color,B,C,False
298,circle,B,B,True
304,leftright,B,A,False
231,circle,A,C,False
58,circle,B,A,False
313,color,C,A,False
82,leftright,D,C,False
194,leftright,D,A,False
46,circle,D,D,True
330,leftright,C,D,False
10,color,B,D,False
102,color,A,B,False
200,color,C,B,False
18,color,D,A,False
148,leftright,B,B,True
245,leftright,B,B,True
55,circle,D,A,False
269,color,B,D,False
272,color,D,C,False
42,leftright,B,C,False
121,circle,B,B,True
192,color,B,B,True
220,leftright,C,B,False
87,circle,C,C,True
71,circle,B,B,True
289,leftright,D,B,False
76,leftright,D,C,False
256,circle,A,D,False
79,color,A,A,True
275,leftright,C,B,False
297,color,C,C,True
212,color,A,B,False
109,color,A,B,False
92,leftright,C,B,False
45,circle,C,C,True
237,color,C,B,False
8,color,B,B,True
117,leftright,A,B,False
261,circle,D,D,True
65,color,C,C,True
48,circle,C,A,False
121,color,A,B,False
23,color,B,A,False
277,circle,A,A,True
242,leftright,D,B,False
325,color,A,B,False
171,circle,C,B,False
131,color,A,D,False
248,leftright,C,C,True
200,circle,D,C,False
278,leftright,D,A,False
96,circle,B,B,True
67,leftright,D,B,False
60,circle,D,A,False
63,leftright,C,D,False
180,circle,C,C,True
262,leftright,A,A,True
221,color,B,C,False
170,circle,C,D,False
261,leftright,B,B,True
301,leftright,B,D,False
312,color,D,B,False
257,leftright,C,B,False
239,color,D,B,False
287,leftright,A,C,False
185,color,C,A,False
243,circle,C,B,False
85,color,B,B,True
317,circle,A,B,False
172,circle,D,B,False
221,leftright,D,A,False
242,circle,D,C,False
224,color,D,A,False
16,circle,A,A,True
266,leftright,B,B,True
202,color,C,A,False
296,circle,D,D,True
36,circle,B,A,False
13,leftright,A,C,False
162,circle,A,C,False
276,leftright,A,D,False
156,circle,C,C,True
38,circle,A,B,False
72,color,D,C,False
235,circle,A,A,True
204,circle,B,B,True
104,color,B,B,True
115,color,A,A,True
247,color,D,A,False
258,circle,A,A,True
196,leftright,C,D,False
109,circle,D,B,False
91,leftright,C,A,False
236,leftright,A,B,False
45,leftright,B,B,True
245,circle,C,B,False
173,leftright,C,D,False
238,circle,D,B,False
106,circle,D,D,True
66,color,B,B,True
28,color,D,A,False
320,circle,B,B,True
176,color,C,B,False
84,color,B,A,False
43,color,B,A,False
163,circle,A,B,False
55,leftright,C,B,False
303,color,D,A,False
267,circle,B,C,False
186,circle,A,C,False
90,circle,B,B,True
279,leftright,B,B,True
80,leftright,A,B,False
290,circle,A,A,True
209,leftright,B,A,False
5,color,A,A,True
74,leftright,D,C,False
6,circle,D,D,True
328,color,A,B,False
214,circle,C,B,False
259,leftright,A,D,False
197,leftright,A,C,False
260,circle,A,B,False
39,color,D,D,True
222,color,C,A,False
246,color,A,C,False
249,circle,A,A,True
264,circle,A,C,False
149,leftright,B,D,False
129,circle,D,B,False
316,leftright,C,C,True
258,leftright,B,B,True
163,color,A,C,False
253,leftright,D,C,False
232,leftright,A,B,False
266,color,C,A,False
275,color,B,D,False
195,leftright,A,C,False
206,leftright,B,B,True
58,leftright,B,A,False
178,leftright,C,B,False
193,circle,B,A,False
92,circle,B,D,False
198,color,A,B,False
27,circle,D,C,False
22,circle,A,D,False
105,color,A,B,False
27,color,A,B,False
131,circle,C,C,True
153,color,B,C,False
238,leftright,A,C,False
232,color,C,B,False
49,circle,A,D,False
21,leftright,A,B,False
112,color,D,D,True
90,leftright,B,D,False
24,color,C,B,False
65,circle,C,B,False
186,leftright,D,D,True
324,color,C,C,True
317,leftright,D,C,False
280,circle,D,D,True
124,leftright,C,C,True
209,circle,B,A,False
21,color,B,A,False
29,circle,C,C,True
47,leftright,C,B,False
250,color,A,C,False
202,leftright,B,A,False
119,leftright,A,B,False
99,leftright,B,B,True
165,color,A,D,False
308,circle,B,B,True
267,leftright,A,B,False
184,color,C,C,True
9,leftright,A,C,False
290,leftright,B,B,True
164,color,D,D,True
162,leftright,B,C,False
54,circle,B,A,False
286,color,A,A,True
36,leftright,D,C,False
66,leftright,D,C,False
307,circle,D,C,False
288,circle,B,B,True
265,color,A,C,False
165,circle,B,C,False
52,circle,C,B,False
334,circle,D,A,False
235,leftright,B,B,True
16,color,A,A,True
15,circle,C,B,False
106,leftright,B,B,True
332,color,D,A,False
120,circle,B,B,True
119,color,B,B,True
332,circle,D,A,False
126,color,D,C,False
164,circle,D,D,True
244,color,A,B,False
265,circle,B,D,False
85,leftright,C,C,True
128,color,C,C,True
167,circle,D,D,True
313,leftright,A,C,False
159,color,A,C,False
56,leftright,A,B,False
200,leftright,C,A,False
323,circle,B,B,True
288,leftright,A,C,False
335,color,D,A,False
194,circle,C,D,False
205,leftright,A,C,False
122,circle,D,C,False
230,color,A,B,False
26,color,C,B,False
93,leftright,D,C,False
276,color,D,A,False
58,color,B,B,True
198,circle,D,D,True
158,leftright,D,B,False
317,color,C,B,False
125,color,C,B,False
53,color,D,A,False
83,color,A,B,False
303,circle,B,C,False
218,circle,C,B,False
65,leftright,C,C,True
51,circle,B,B,True
149,color,D,B,False
252,color,D,B,False
73,leftright,B,C,False
322,circle,B,C,False
301,circle,C,D,False
229,leftright,C,C,True
211,circle,D,D,True
264,color,C,A,False
89,color,B,B,True
21,circle,D,A,False
269,leftright,A,C,False
41,circle,C,B,False
220,circle,C,A,False
14,leftright,C,C,True
114,color,A,B,False
310,color,B,B,True
334,color,D,A,False
178,color,A,A,True
34,circle,A,B,False
101,leftright,D,D,True
269,circle,A,A,True
15,leftright,D,C,False
294,circle,B,A,False
75,circle,C,B,False
228,leftright,A,B,False
80,color,D,B,False
164,leftright,B,B,True
313,circle,D,A,False
219,leftright,A,C,False
169,color,B,D,False
231,color,A,B,False
311,leftright,A,C,False
196,color,A,D,False
183,color,B,B,True
40,circle,D,D,True
178,circle,B,D,False
44,circle,B,B,True
118,leftright,D,C,False
302,leftright,D,C,False
192,circle,C,B,False
88,color,D,B,False
161,circle,D,D,True
152,leftright,D,B,False
284,circle,C,A,False
44,color,D,D,True
86,color,B,B,True
125,leftright,C,D,False
127,circle,D,D,True
71,color,D,B,False
187,color,A,B,False
208,circle,C,D,False
23,leftright,C,B,False
163,leftright,D,C,False
192,leftright,D,D,True
26,leftright,D,C,False
8,circle,B,B,True
286,leftright,C,C,True
204,leftright,A,D,False
69,leftright,C,C,True
285,color,D,D,True
180,leftright,A,A,True
13,color,A,B,False
100,color,B,D,False
98,circle,A,A,True
50,color,C,C,True
201,color,B,B,True
274,leftright,D,C,False
182,circle,A,A,True
219,circle,C,D,False
294,leftright,A,C,False
50,leftright,D,C,False
179,circle,B,C,False
204,color,A,B,False
201,leftright,D,C,False
288,color,A,B,False
239,leftright,D,B,False
81,leftright,B,C,False
64,leftright,C,B,False
241,circle,D,D,True
297,leftright,A,B,False
86,circle,B,C,False
326,circle,C,D,False
205,circle,C,C,True
210,leftright,B,C,False
333,color,D,B,False
330,circle,B,A,False
105,circle,A,C,False
17,circle,D,A,False
284,color,C,A,False
94,color,C,A,False
305,color,C,D,False
118,color,C,C,True
309,color,D,B,False
64,color,C,A,False
272,leftright,A,C,False
19,color,D,B,False
331,color,C,B,False
179,color,D,B,False
115,leftright,D,B,False
36,color,A,C,False
77,leftright,B,B,True
119,circle,D,D,True
25,leftright,A,D,False
63,color,C,A,False
62,circle,D,C,False
51,leftright,B,C,False
282,circle,C,A,False
148,color,D,B,False
293,circle,A,A,True
196,circle,A,C,False
169,leftright,C,C,True
54,color,C,A,False
323,color,B,B,True
295,leftright,D,A,False
73,color,D,C,False
68,leftright,D,B,False
111,color,D,A,False
270,circle,B,B,True
154,color,A,A,True
285,circle,C,C,True
150,color,A,C,False
96,leftright,D,C,False
318,leftright,A,D,False
190,leftright,B,C,False
235,color,C,C,True
295,circle,B,A,False
237,leftright,A,B,False
329,color,A,B,False
314,circle,B,A,False
147,color,A,A,True
11,leftright,A,B,False
107,leftright,B,B,True
333,circle,D,A,False
207,circle,D,A,False
56,color,B,C,False
249,leftright,C,A,False
47,color,B,A,False
14,circle,C,C,True
262,circle,D,D,True
81,circle,A,B,False
239,circle,C,D,False
249,color,C,B,False
167,leftright,B,A,False
273,color,A,A,True
266,circle,D,A,False
232,circle,C,C,True
327,color,D,D,True
183,circle,D,C,False
281,leftright,D,D,True
107,color,A,A,True
84,leftright,A,C,False
122,leftright,B,B,True
324,circle,A,C,False
251,leftright,C,C,True
44,leftright,A,C,False
217,leftright,D,C,False
210,circle,A,D,False
166,circle,D,A,False
57,color,C,C,True
327,leftright,D,C,False
222,circle,C,D,False
331,leftright,D,C,False
216,color,A,B,False
42,color,B,B,True
250,circle,D,C,False
122,color,C,B,False
123,circle,B,B,True
102,leftright,D,B,False
213,color,B,B,True
298,color,C,C,True
40,color,C,C,True
5,circle,A,A,True
179,leftright,C,C,True
177,leftright,D,C,False
293,color,D,D,True
82,circle,D,C,False
25,color,A,B,False
76,color,A,B,False
29,color,B,C,False
197,circle,A,A,True
335,leftright,A,A,True
289,circle,B,A,False
325,circle,A,D,False
25,circle,A,D,False
24,leftright,B,A,False
320,leftright,C,D,False
97,color,B,B,True
130,leftright,C,B,False
115,circle,D,D,True
185,leftright,B,C,False
157,circle,B,D,False
319,leftright,B,B,True
304,circle,B,C,False
61,circle,C,B,False
322,leftright,D,C,False
90,color,C,C,True
240,circle,D,B,False
188,color,B,C,False
278,circle,B,B,True
77,circle,D,D,True
299,color,A,C,False
279,color,D,B,False
158,circle,B,B,True
314,leftright,B,C,False
132,circle,D,A,False
120,color,A,B,False
291,color,B,B,True
241,color,D,D,True
62,color,B,A,False
132,leftright,A,B,False
268,color,B,B,True
212,circle,A,B,False
59,leftright,D,B,False
182,leftright,A,B,False
12,leftright,A,C,False
150,circle,D,D,True
190,color,D,B,False
37,leftright,B,C,False
12,circle,A,A,True
218,leftright,D,C,False
150,leftright,C,C,True
188,circle,B,A,False
218,color,D,B,False
106,color,D,D,True
308,leftright,A,C,False
127,leftright,A,B,False
310,circle,D,D,True
277,leftright,D,B,False
22,leftright,D,A,False
328,leftright,C,D,False
219,color,C,D,False
333,leftright,D,B,False
259,circle,B,B,True
83,circle,D,D,True
276,circle,A,C,False
155,circle,D,A,False
