rule_id,visual,answer,most_frequent_output,correctness
104,circle,A,A,True
108,circle,C,A,False
208,leftright,C,C,True
244,circle,A,A,True
224,leftright,D,B,False
156,color,B,B,True
207,leftright,D,D,True
88,circle,A,A,True
225,circle,D,B,False
314,color,D,D,True
257,circle,B,B,True
216,circle,C,D,False
99,circle,B,B,True
45,color,D,D,True
103,circle,D,B,False
152,circle,A,A,True
286,circle,C,C,True
23,circle,A,C,False
220,color,B,B,True
56,circle,A,B,False
146,circle,C,A,False
229,circle,A,A,True
42,circle,D,D,True
10,leftright,B,C,False
199,color,C,B,False
97,leftright,A,B,False
300,leftright,C,C,True
61,leftright,D,B,False
48,leftright,A,A,True
299,circle,D,D,True
67,color,B,B,True
282,color,C,C,True
228,color,D,D,True
175,circle,D,B,False
153,circle,C,D,False
315,color,A,C,False
290,color,D,D,True
298,leftright,C,C,True
283,leftright,C,D,False
263,color,C,A,False
292,leftright,B,B,True
117,circle,C,C,True
271,circle,C,C,True
75,leftright,B,B,True
222,leftright,D,D,True
87,color,C,C,True
214,color,B,A,False
225,color,B,B,True
291,circle,A,B,False
241,leftright,C,D,False
40,leftright,C,A,False
243,color,A,A,True
5,leftright,B,B,True
212,leftright,B,D,False
17,color,D,D,True
113,leftright,D,A,False
223,leftright,D,B,False
181,leftright,C,C,True
156,leftright,D,D,True
215,leftright,A,C,False
88,leftright,D,D,True
89,circle,D,A,False
214,leftright,C,D,False
59,circle,C,C,True
312,leftright,A,A,True
308,color,B,D,False
51,color,C,D,False
329,circle,A,D,False
205,color,B,D,False
128,leftright,D,D,True
49,leftright,B,B,True
228,circle,C,C,True
93,circle,C,B,False
306,leftright,B,C,False
95,circle,D,B,False
210,color,C,C,True
285,leftright,B,B,True
190,circle,B,C,False
109,leftright,A,A,True
112,circle,D,D,True
153,leftright,B,D,False
182,color,A,A,True
255,circle,D,D,True
230,circle,B,D,False
129,color,D,C,False
245,color,A,C,False
131,leftright,A,D,False
161,color,D,A,False
171,color,C,C,True
252,leftright,A,A,True
71,leftright,D,D,True
79,leftright,B,D,False
206,color,D,A,False
181,color,D,D,True
82,color,B,B,True
41,leftright,A,D,False
187,circle,C,D,False
263,circle,C,C,True
160,color,B,C,False
298,circle,B,B,True
304,leftright,B,A,False
231,circle,A,B,False
58,circle,B,B,True
313,color,C,C,True
82,leftright,D,B,False
194,leftright,D,A,False
46,circle,D,D,True
330,leftright,C,C,True
10,color,B,D,False
102,color,A,B,False
200,color,C,C,True
18,color,D,D,True
148,leftright,B,B,True
245,leftright,B,A,False
55,circle,D,D,True
269,color,B,B,True
272,color,D,A,False
42,leftright,B,B,True
121,circle,B,A,False
192,color,B,B,True
220,leftright,C,B,False
87,circle,C,A,False
71,circle,B,A,False
289,leftright,D,A,False
76,leftright,D,B,False
256,circle,A,D,False
79,color,A,B,False
275,leftright,C,D,False
297,color,C,C,True
212,color,A,A,True
109,color,A,A,True
92,leftright,C,B,False
45,circle,C,C,True
237,color,C,C,True
8,color,B,B,True
117,leftright,A,A,True
261,circle,D,D,True
65,color,C,C,True
48,circle,C,C,True
121,color,A,B,False
23,color,B,B,True
277,circle,A,A,True
242,leftright,D,C,False
325,color,A,A,True
171,circle,C,C,True
131,color,A,D,False
248,leftright,C,A,False
200,circle,D,C,False
278,leftright,D,C,False
96,circle,B,B,True
67,leftright,D,D,True
60,circle,D,B,False
63,leftright,C,A,False
180,circle,C,C,True
262,leftright,A,A,True
221,color,B,C,False
170,circle,C,A,False
261,leftright,B,B,True
301,leftright,B,C,False
312,color,D,D,True
257,leftright,C,C,True
239,color,D,D,True
287,leftright,A,A,True
185,color,C,A,False
243,circle,C,D,False
85,color,B,B,True
317,circle,A,D,False
172,circle,D,B,False
221,leftright,D,A,False
242,circle,D,D,True
224,color,D,A,False
16,circle,A,B,False
266,leftright,B,B,True
202,color,C,C,True
296,circle,D,C,False
36,circle,B,B,True
13,leftright,A,A,True
162,circle,A,C,False
276,leftright,A,D,False
156,circle,C,C,True
38,circle,A,A,True
72,color,D,C,False
235,circle,A,A,True
204,circle,B,C,False
104,color,B,B,True
115,color,A,A,True
247,color,D,D,True
258,circle,A,A,True
196,leftright,C,C,True
109,circle,D,D,True
91,leftright,C,C,True
236,leftright,A,A,True
45,leftright,B,B,True
245,circle,C,A,False
173,leftright,C,B,False
238,circle,D,C,False
106,circle,D,C,False
66,color,B,B,True
28,color,D,D,True
320,circle,B,C,False
176,color,C,C,True
84,color,B,B,True
43,color,B,B,True
163,circle,A,D,False
55,leftright,C,C,True
303,color,D,D,True
267,circle,B,D,False
186,circle,A,C,False
90,circle,B,B,True
279,leftright,B,D,False
80,leftright,A,A,True
290,circle,A,D,False
209,leftright,B,B,True
5,color,A,A,True
74,leftright,D,D,True
6,circle,D,D,True
328,color,A,D,False
214,circle,C,B,False
259,leftright,A,D,False
197,leftright,A,A,True
260,circle,A,A,True
39,color,D,D,True
222,color,C,A,False
246,color,A,A,True
249,circle,A,A,True
264,circle,A,D,False
149,leftright,B,C,False
129,circle,D,A,False
316,leftright,C,B,False
258,leftright,B,C,False
163,color,A,D,False
253,leftright,D,D,True
232,leftright,A,D,False
266,color,C,B,False
275,color,B,B,True
195,leftright,A,A,True
206,leftright,B,B,True
58,leftright,B,B,True
178,leftright,C,A,False
193,circle,B,D,False
92,circle,B,A,False
198,color,A,A,True
27,circle,D,C,False
22,circle,A,A,True
105,color,A,B,False
27,color,A,A,True
131,circle,C,B,False
153,color,B,C,False
238,leftright,A,B,False
232,color,C,C,True
49,circle,A,A,True
21,leftright,A,C,False
112,color,D,D,True
90,leftright,B,B,True
24,color,C,A,False
65,circle,C,C,True
186,leftright,D,B,False
324,color,C,C,True
317,leftright,D,A,False
280,circle,D,D,True
124,leftright,C,C,True
209,circle,B,B,True
21,color,B,D,False
29,circle,C,A,False
47,leftright,C,C,True
250,color,A,C,False
202,leftright,B,B,True
119,leftright,A,A,True
99,leftright,B,B,True
165,color,A,A,True
308,circle,B,A,False
267,leftright,A,B,False
184,color,C,D,False
9,leftright,A,B,False
290,leftright,B,B,True
164,color,D,D,True
162,leftright,B,B,True
54,circle,B,B,True
286,color,A,A,True
36,leftright,D,D,True
66,leftright,D,D,True
307,circle,D,C,False
288,circle,B,B,True
265,color,A,A,True
165,circle,B,B,True
52,circle,C,C,True
334,circle,D,C,False
235,leftright,B,B,True
16,color,A,B,False
15,circle,C,C,True
106,leftright,B,D,False
332,color,D,C,False
120,circle,B,D,False
119,color,B,B,True
332,circle,D,D,True
126,color,D,A,False
164,circle,D,D,True
244,color,A,A,True
265,circle,B,D,False
85,leftright,C,C,True
128,color,C,C,True
167,circle,D,D,True
313,leftright,A,A,True
159,color,A,C,False
56,leftright,A,A,True
200,leftright,C,C,True
323,circle,B,B,True
288,leftright,A,A,True
335,color,D,A,False
194,circle,C,D,False
205,leftright,A,B,False
122,circle,D,B,False
230,color,A,B,False
26,color,C,B,False
93,leftright,D,C,False
276,color,D,B,False
58,color,B,C,False
198,circle,D,B,False
158,leftright,D,D,True
317,color,C,C,True
125,color,C,B,False
53,color,D,D,True
83,color,A,D,False
303,circle,B,B,True
218,circle,C,B,False
65,leftright,C,C,True
51,circle,B,A,False
149,color,D,C,False
252,color,D,D,True
73,leftright,B,C,False
322,circle,B,B,True
301,circle,C,A,False
229,leftright,C,C,True
211,circle,D,D,True
264,color,C,B,False
89,color,B,B,True
21,circle,D,A,False
269,leftright,A,D,False
41,circle,C,A,False
220,circle,C,A,False
14,leftright,C,B,False
114,color,A,C,False
310,color,B,B,True
334,color,D,B,False
178,color,A,A,True
34,circle,A,B,False
101,leftright,D,D,True
269,circle,A,A,True
15,leftright,D,D,True
294,circle,B,D,False
75,circle,C,D,False
228,leftright,A,A,True
80,color,D,B,False
164,leftright,B,B,True
313,circle,D,D,True
219,leftright,A,D,False
169,color,B,B,True
231,color,A,B,False
311,leftright,A,A,True
196,color,A,A,True
183,color,B,B,True
40,circle,D,B,False
178,circle,B,D,False
44,circle,B,B,True
118,leftright,D,D,True
302,leftright,D,C,False
192,circle,C,C,True
88,color,D,D,True
161,circle,D,A,False
152,leftright,D,D,True
284,circle,C,A,False
44,color,D,D,True
86,color,B,B,True
125,leftright,C,D,False
127,circle,D,C,False
71,color,D,B,False
187,color,A,A,True
208,circle,C,B,False
23,leftright,C,B,False
163,leftright,D,C,False
192,leftright,D,D,True
26,leftright,D,A,False
8,circle,B,B,True
286,leftright,C,C,True
204,leftright,A,B,False
69,leftright,C,C,True
285,color,D,D,True
180,leftright,A,D,False
13,color,A,D,False
100,color,B,B,True
98,circle,A,A,True
50,color,C,C,True
201,color,B,B,True
274,leftright,D,D,True
182,circle,A,C,False
219,circle,C,A,False
294,leftright,A,B,False
50,leftright,D,D,True
179,circle,B,C,False
204,color,A,D,False
201,leftright,D,D,True
288,color,A,A,True
239,leftright,D,D,True
81,leftright,B,D,False
64,leftright,C,B,False
241,circle,D,A,False
297,leftright,A,B,False
86,circle,B,B,True
326,circle,C,C,True
205,circle,C,C,True
210,leftright,B,B,True
333,color,D,D,True
330,circle,B,B,True
105,circle,A,B,False
17,circle,D,C,False
284,color,C,A,False
94,color,C,A,False
305,color,C,D,False
118,color,C,C,True
309,color,D,D,True
64,color,C,A,False
272,leftright,A,B,False
19,color,D,D,True
331,color,C,D,False
179,color,D,D,True
115,leftright,D,D,True
36,color,A,A,True
77,leftright,B,B,True
119,circle,D,A,False
25,leftright,A,C,False
63,color,C,A,False
62,circle,D,A,False
51,leftright,B,A,False
282,circle,C,C,True
148,color,D,C,False
293,circle,A,A,True
196,circle,A,B,False
169,leftright,C,C,True
54,color,C,C,True
323,color,B,B,True
295,leftright,D,D,True
73,color,D,A,False
68,leftright,D,D,True
111,color,D,D,True
270,circle,B,B,True
154,color,A,A,True
285,circle,C,C,True
150,color,A,A,True
96,leftright,D,D,True
318,leftright,A,D,False
190,leftright,B,C,False
235,color,C,C,True
295,circle,B,B,True
237,leftright,A,A,True
329,color,A,C,False
314,circle,B,B,True
147,color,A,B,False
11,leftright,A,D,False
107,leftright,B,B,True
333,circle,D,D,True
207,circle,D,D,True
56,color,B,B,True
249,leftright,C,A,False
47,color,B,B,True
14,circle,C,B,False
262,circle,D,D,True
81,circle,A,B,False
239,circle,C,D,False
249,color,C,A,False
167,leftright,B,B,True
273,color,A,D,False
266,circle,D,D,True
232,circle,C,D,False
327,color,D,D,True
183,circle,D,D,True
281,leftright,D,D,True
107,color,A,A,True
84,leftright,A,D,False
122,leftright,B,C,False
324,circle,A,D,False
251,leftright,C,C,True
44,leftright,A,C,False
217,leftright,D,A,False
210,circle,A,A,True
166,circle,D,A,False
57,color,C,C,True
327,leftright,D,D,True
222,circle,C,B,False
331,leftright,D,D,True
216,color,A,C,False
42,color,B,B,True
250,circle,D,C,False
122,color,C,A,False
123,circle,B,B,True
102,leftright,D,C,False
213,color,B,B,True
298,color,C,C,True
40,color,C,B,False
5,circle,A,A,True
179,leftright,C,B,False
177,leftright,D,D,True
293,color,D,D,True
82,circle,D,B,False
25,color,A,A,True
76,color,A,C,False
29,color,B,A,False
197,circle,A,A,True
335,leftright,A,B,False
289,circle,B,A,False
325,circle,A,D,False
25,circle,A,A,True
24,leftright,B,C,False
320,leftright,C,D,False
97,color,B,B,True
130,leftright,C,D,False
115,circle,D,D,True
185,leftright,B,D,False
157,circle,B,B,True
319,leftright,B,D,False
304,circle,B,D,False
61,circle,C,A,False
322,leftright,D,D,True
90,color,C,C,True
240,circle,D,D,True
188,color,B,C,False
278,circle,B,A,False
77,circle,D,D,True
299,color,A,A,True
279,color,D,D,True
158,circle,B,B,True
314,leftright,B,B,True
132,circle,D,A,False
120,color,A,A,True
291,color,B,B,True
241,color,D,B,False
62,color,B,B,True
132,leftright,A,D,False
268,color,B,B,True
212,circle,A,A,True
59,leftright,D,D,True
182,leftright,A,B,False
12,leftright,A,A,True
150,circle,D,B,False
190,color,D,B,False
37,leftright,B,B,True
12,circle,A,A,True
218,leftright,D,D,True
150,leftright,C,C,True
188,circle,B,C,False
218,color,D,D,True
106,color,D,D,True
308,leftright,A,B,False
127,leftright,A,C,False
310,circle,D,D,True
277,leftright,D,D,True
22,leftright,D,D,True
328,leftright,C,A,False
219,color,C,C,True
333,leftright,D,D,True
259,circle,B,C,False
83,circle,D,A,False
276,circle,A,C,False
155,circle,D,A,False
